date,trade_date,strategy,model_name,horizon,pred_ret,pred_up_prob,pred_trade_prob,fwd_ret_1d,benchmark_return,strategy_return,final_position,turnover,turnover_cost,position_gap,position_gap_return,cumulative_position_timing_contribution,equity,drawdown,benchmark_equity,benchmark_drawdown
2025-12-05,2025-12-08,ml_selective_defensive_enhancement,GradientBoosting,10,0.019627413502987023,0.6889511154259689,0.6893250304327042,0.010842669573343455,0.010842669573343455,0.010842669573343455,1.0,0.0,0.0,0.0,0.0,-0.0021523447544447138,184583.70833396018,-0.02737184925218783,184980.51695685423,-0.02737184925218783
2025-12-08,2025-12-09,ml_selective_defensive_enhancement,GradientBoosting,10,0.02213972410845648,0.7494007416346133,0.7389981557846226,-0.00841740533032631,-0.00841740533032631,-0.00841740533032631,1.0,0.0,0.0,0.0,-0.0,-0.0021523447544447138,183029.9924435385,-0.03555885463271791,183423.4609674151,-0.035558854632717796
2025-12-09,2025-12-10,ml_selective_defensive_enhancement,GradientBoosting,10,0.02074392227024518,0.6884388158439765,0.7087815717101245,-0.009415163368372226,-0.009415163368372226,-0.009415163368372226,1.0,0.0,0.0,0.0,-0.0,-0.0021523447544447138,181306.73516337064,-0.044639225575530905,181696.49911681464,-0.044639225575530794
2025-12-10,2025-12-11,ml_selective_defensive_enhancement,GradientBoosting,10,0.02074392227024518,0.6884388158439765,0.7087815717101245,-0.025895651063286174,-0.025895651063286174,-0.025895651063286174,1.0,0.0,0.0,0.0,-0.0,-0.0021523447544447138,176611.67921415635,-0.06937891482957792,176991.34997626493,-0.0693789148295777
2025-12-11,2025-12-12,ml_selective_defensive_enhancement,GradientBoosting,10,0.02124652307391019,0.6889511154259689,0.7102203639895198,-0.01283390072848234,-0.01283390072848234,-0.01283390072848234,1.0,0.0,0.0,0.0,-0.0,-0.0021523447544447138,174345.0624556313,-0.08132241345248759,174719.86056086948,-0.08132241345248736
2025-12-12,2025-12-15,ml_selective_defensive_enhancement,GradientBoosting,10,0.02074392227024518,0.6884388158439765,0.7183124433299043,0.006209431948452471,0.006209431948452471,0.006209431948452471,1.0,0.0,0.0,0.0,0.0,-0.0021523447544447138,175427.64625649824,-0.07561794749625228,175804.7716450653,-0.07561794749625195
2025-12-15,2025-12-16,ml_selective_defensive_enhancement,GradientBoosting,10,0.02074392227024518,0.6842088249775227,0.7108473700261081,-0.01850862415769894,-0.01850862415769894,-0.01850862415769894,1.0,0.0,0.0,0.0,-0.0,-0.0021523447544447138,172180.72188506695,-0.09272698748416652,172550.8672015567,-0.09272698748416619
2025-12-16,2025-12-17,ml_selective_defensive_enhancement,GradientBoosting,10,0.018057401709593194,0.6842088249775227,0.6883432895781298,0.0006516441606601031,0.0006516441606601031,0.0006516441606601031,1.0,0.0,0.0,0.0,0.0,-0.0021523447544447138,172292.9224470616,-0.09213576832343595,172663.30896658543,-0.09213576832343573
2025-12-17,2025-12-18,ml_selective_defensive_enhancement,GradientBoosting,10,0.01912481269932201,0.6842088249775227,0.6883432895781298,0.017710938412527577,0.017710938412527577,0.017710938412527577,1.0,0.0,0.0,0.0,0.0,-0.0021523447544447138,175344.3917854359,-0.07605664082927566,175721.33819779585,-0.07605664082927543
2025-12-18,2025-12-19,ml_selective_defensive_enhancement,GradientBoosting,10,0.02124652307391019,0.6889511154259689,0.7139698531906601,0.025218143227733636,0.025218143227733636,0.025218143227733636,1.0,0.0,0.0,0.0,0.0,-0.0021523447544447138,179766.25177166087,-0.052756504863395004,180152.70407263687,-0.05275650486339489
2025-12-19,2025-12-22,ml_selective_defensive_enhancement,GradientBoosting,10,0.024261434483044655,0.744297171689603,0.7314517426862268,-0.0012927663359351138,-0.0012927663359351138,-0.0012927663359351138,1.0,0.0,0.0,0.0,-0.0,-0.0021523447544447138,179533.85601303322,-0.05398106936584124,179919.8087214841,-0.05398106936584102
2025-12-22,2025-12-23,ml_selective_defensive_enhancement,GradientBoosting,10,0.021072313118727662,0.7235921535741278,0.7105242339475158,-0.0062203741437580895,-0.0062203741437580895,-0.0062203741437580895,1.0,0.0,0.0,0.0,-0.0,-0.0021523447544447138,178417.08825716056,-0.059865661061463626,178800.64019536308,-0.05986566106146329
2025-12-23,2025-12-24,ml_selective_defensive_enhancement,GradientBoosting,10,0.018057401709593194,0.6780473664486477,0.6664991072600127,0.009916624948238306,0.009916624948238306,0.009916624948238306,1.0,0.0,0.0,0.0,0.0,-0.0021523447544447138,180186.38360576355,-0.05054270142125017,180573.7390846854,-0.05054270142124995
2025-12-24,2025-12-25,ml_selective_defensive_enhancement,GradientBoosting,10,0.021072313118727662,0.7277057920640789,0.7067481289918277,0.011190090787528861,0.011190090787528861,0.011190090787528861,1.0,0.0,0.0,0.0,0.0,-0.0021523447544447138,182202.68559698854,-0.03991818805127212,182594.37561888658,-0.039918188051271786
2025-12-25,2025-12-26,ml_selective_defensive_enhancement,GradientBoosting,10,0.021072313118727662,0.7277057920640789,0.7067481289918277,-0.006457586908104829,-0.006457586908104829,-0.006457586908104829,1.0,0.0,0.0,0.0,-0.0,-0.0021523447544447138,181026.09591985587,-0.04611799979082187,181415.25656939647,-0.04611799979082154
2025-12-26,2025-12-29,ml_selective_defensive_enhancement,GradientBoosting,10,0.02213972410845648,0.7315817168275811,0.7106495141179253,0.003566533670392502,0.003566533670392502,0.003566533670392502,1.0,0.0,0.0,0.0,0.0,-0.0021523447544447138,181671.73158617373,-0.04271594751949448,182062.28019027412,-0.042715947519494146
2025-12-29,2025-12-30,ml_selective_defensive_enhancement,GradientBoosting,10,0.01309963055952196,0.6278940114909456,0.6175645669879732,-0.008782977896880428,-0.008782977896880428,-0.008782977896880428,1.0,0.0,0.0,0.0,-0.0,-0.0021523447544447138,180076.11278316437,-0.05112375219346699,180463.23120750728,-0.05112375219346654
2025-12-30,2025-12-31,ml_selective_defensive_enhancement,GradientBoosting,10,0.01309963055952196,0.6223489339979037,0.6204277912409292,0.005309132994699928,0.005309132994699928,0.005309132994699928,1.0,0.0,0.0,0.0,0.0,-0.0021523447544447138,181032.16081509876,-0.04608604199835031,181421.33450264123,-0.04608604199834976
2025-12-31,2026-01-05,ml_selective_defensive_enhancement,GradientBoosting,10,0.01309963055952196,0.6322162692737203,0.6251394811756923,0.013288014594583064,0.013288014594583064,0.013288014594583064,1.0,0.0,0.0,0.0,0.0,-0.0021523447544447138,183437.7188100987,-0.03341041940244782,183832.06384328107,-0.03341041940244738
2026-01-05,2026-01-06,ml_selective_defensive_enhancement,GradientBoosting,10,0.014569701781889346,0.6511178962012407,0.6379058370743503,0.0032100605944020977,0.0032100605944020977,0.0032100605944020977,1.0,0.0,0.0,0.0,0.0,-0.0021523447544447138,184026.56500277802,-0.03030760827881196,184422.175907412,-0.030307608278811515
2026-01-06,2026-01-07,ml_selective_defensive_enhancement,GradientBoosting,10,0.014569701781889346,0.6511178962012407,0.6379058370743503,-0.004209460350179106,-0.004209460350179106,-0.004209460350179106,1.0,0.0,0.0,0.0,-0.0,-0.0021523447544447138,183251.91247401916,-0.03438948995363267,183645.858070236,-0.03438948995363211
2026-01-07,2026-01-08,ml_selective_defensive_enhancement,GradientBoosting,10,0.016661472351049988,0.68022364044949,0.6580795290391394,0.019493511690390486,0.019493511690390486,0.019493511690390486,1.0,0.0,0.0,0.0,0.0,-0.0021523447544447138,186824.13577211788,-0.015566350187679823,187225.76075141993,-0.015566350187679379
2026-01-08,2026-01-09,ml_selective_defensive_enhancement,GradientBoosting,10,0.016661472351049988,0.68022364044949,0.6583756975340785,0.01201430738447562,0.01201430738447562,0.01201430738447562,1.0,0.0,0.0,0.0,0.0,-0.0021523447544447138,189068.6983661231,-0.0037390617192134545,189475.14859137978,-0.0037390617192128994
2026-01-09,2026-01-12,ml_selective_defensive_enhancement,GradientBoosting,10,0.016661472351049988,0.6902398073914735,0.6635669749163653,0.015063411846015118,0.015063411846015118,0.015063411846015118,1.0,0.0,0.0,0.0,0.0,-0.0021523447544447138,191916.71803680202,0.0,192329.29078919665,0.0
2026-01-12,2026-01-13,ml_selective_defensive_enhancement,GradientBoosting,10,0.016661472351049988,0.6943094506379928,0.6814799647529985,-0.00021690260211293388,-0.00021690260211293388,-0.00021690260211293388,1.0,0.0,0.0,0.0,-0.0,-0.0021523447544447138,191875.09080127085,-0.00021690260211293388,192287.57406556193,-0.00021690260211293388
2026-01-13,2026-01-14,ml_selective_defensive_enhancement,GradientBoosting,10,0.014569701781889346,0.687270344465251,0.6956325493211305,0.0036737766769059377,0.0036737766769059377,0.0036737766769059377,1.0,0.0,0.0,0.0,0.0,-0.0021523447544447138,192579.99703473577,0.0,192993.99567042282,0.0
2026-01-14,2026-01-15,ml_selective_defensive_enhancement,GradientBoosting,10,0.014569701781889346,0.6910901487576666,0.7046628829941267,-1.574643092827621e-05,-1.574643092827621e-05,-1.574643092827621e-05,1.0,0.0,0.0,0.0,-0.0,-0.0021523447544447138,192576.9645871143,-1.5746430928387234e-05,192990.95670380042,-1.5746430928387234e-05
2026-01-15,2026-01-16,ml_selective_defensive_enhancement,GradientBoosting,10,0.015191401128682603,0.7185518717984196,0.7195105086181445,-0.0014472629409071347,-0.0014472629409071347,-0.0014472629409071347,1.0,0.0,0.0,0.0,-0.0,-0.0021523447544447138,192298.25508299496,-0.0014629865826095712,192711.6480442328,-0.0014629865826094601
2026-01-16,2026-01-19,ml_selective_defensive_enhancement,GradientBoosting,10,0.015191401128682603,0.7185518717984196,0.7195105086181445,0.01827255146233453,0.01827255146233453,0.01827255146233453,1.0,0.0,0.0,0.0,0.0,-0.0021523447544447138,195812.0348451161,0.0,196232.98155051234,0.0
2026-01-19,2026-01-20,ml_selective_defensive_enhancement,GradientBoosting,10,0.01309963055952196,0.6950860693175375,0.6874171246130193,0.0012332903934280104,0.0012332903934280104,0.0012332903934280104,1.0,0.0,0.0,0.0,0.0,-0.0021523447544447138,196053.52794660817,0.0,196474.9938015323,0.0
2026-01-20,2026-01-21,ml_selective_defensive_enhancement,GradientBoosting,10,0.009256021772602116,0.6908472339295784,0.6541421245498297,0.010942515934986075,0.010942515934986075,0.010942515934986075,1.0,0.0,0.0,0.0,0.0,-0.0021523447544447138,198198.84680027416,0.0,198624.92455203188,0.0
2026-01-21,2026-01-22,ml_selective_defensive_enhancement,GradientBoosting,10,0.01309963055952196,0.6913517918783616,0.6701319646533745,0.01215239382824751,0.01215239382824751,0.01215239382824751,1.0,0.0,0.0,0.0,0.0,-0.0021523447544447138,200607.43724289557,0.0,201038.69285929413,0.0
2026-01-22,2026-01-23,ml_selective_defensive_enhancement,GradientBoosting,10,0.01309963055952196,0.7135345812333815,0.6631111911339843,0.007409748656708182,0.007409748656708182,0.007409748656708182,1.0,0.0,0.0,0.0,0.0,-0.0021523447544447138,202093.8879315318,0.0,202528.33904365465,0.0
2026-01-23,2026-01-26,ml_selective_defensive_enhancement,GradientBoosting,10,0.01309963055952196,0.7135345812333815,0.6631111911339843,-0.0065517909319829926,-0.0065517909319829926,-0.0065517909319829926,1.0,0.0,0.0,0.0,-0.0,-0.0021523447544447138,200769.8110291728,-0.0065517909319829926,201201.41570843884,-0.0065517909319829926
2026-01-26,2026-01-27,ml_selective_defensive_enhancement,GradientBoosting,10,0.01309963055952196,0.6982244858872404,0.7001671875042459,-0.002493549862072064,-0.002493549862072064,-0.002493549862072064,1.0,0.0,0.0,0.0,-0.0,-0.0021523447544447138,200269.18149457275,-0.00902900357668035,200699.70994605037,-0.00902900357668035
2026-01-27,2026-01-28,ml_selective_defensive_enhancement,GradientBoosting,10,0.01309963055952196,0.7061176085942749,0.6839219310861201,-0.011204975339418555,-0.011204975339418555,-0.011204975339418555,1.0,0.0,0.0,0.0,-0.0,-0.0021523447544447138,198025.17025468053,-0.02013280915368265,198450.8746454764,-0.02013280915368265
2026-01-28,2026-01-29,ml_selective_defensive_enhancement,GradientBoosting,10,0.019972733599811995,0.7386467296209256,0.7432991898762873,-0.004446467675405019,-0.004446467675405019,-0.004446467675405019,1.0,0.0,0.0,0.0,-0.0,-0.0021523447544447138,197144.6577362265,-0.02448975694397082,197568.46924620945,-0.02448975694397071
2026-01-29,2026-01-30,ml_selective_defensive_enhancement,GradientBoosting,10,0.021027333486701775,0.7431414947676593,0.7637681937955825,0.013576571499687384,0.013576571499687384,0.013576571499687384,1.0,0.0,0.0,0.0,0.0,-0.0021523447544447138,199821.2062777638,-0.011245672380443161,200250.7716950144,-0.01124567238044305
2026-01-30,2026-02-02,ml_selective_defensive_enhancement,GradientBoosting,10,0.022403023526172464,0.751931813001062,0.767272452164278,-0.012951859587935544,-0.012951859587935544,-0.012951859587935544,1.0,0.0,0.0,0.0,-0.0,-0.0021523447544447138,197233.1500713623,-0.024051879598735226,197657.15181764486,-0.024051879598735115
2026-02-02,2026-02-03,ml_selective_defensive_enhancement,GradientBoosting,10,0.022403023526172464,0.7480496294537887,0.767272452164278,0.016955762107764505,0.016955762107764505,0.016955762107764505,1.0,0.0,0.0,0.0,0.0,-0.0021523447544447138,200577.38844373732,-0.0075039354396915225,201008.57946276313,-0.0075039354396914115
2026-02-03,2026-02-04,ml_selective_defensive_enhancement,GradientBoosting,10,0.019972733599811995,0.7383407452726989,0.7069726434213744,0.010225665595995359,0.010225665595995359,0.010225665595995359,1.0,0.0,0.0,0.0,0.0,-0.0021523447544447138,202628.42574408103,0.0,203064.0259782754,0.0
2026-02-04,2026-02-05,ml_selective_defensive_enhancement,GradientBoosting,10,0.021027333486701775,0.7260908038928029,0.7143897383424306,0.001466624763101887,0.001466624763101887,0.001466624763101887,1.0,0.0,0.0,0.0,0.0,-0.0021523447544447138,202925.60561098566,0.0,203361.8447072703,0.0
2026-02-05,2026-02-06,ml_selective_defensive_enhancement,GradientBoosting,10,0.01839463115876042,0.7222716948796715,0.6913223889027748,0.008593952715599373,0.008593952715599373,0.008593952715599373,1.0,0.0,0.0,0.0,0.0,-0.0021523447544447138,204669.53867039084,0.0,205109.52678484164,0.0
2026-02-06,2026-02-09,ml_selective_defensive_enhancement,GradientBoosting,10,0.019972733599811995,0.7222716948796715,0.6913223889027748,0.016424554668821756,0.016424554668821756,0.016424554668821756,1.0,0.0,0.0,0.0,0.0,-0.0021523447544447138,208031.14469732522,0.0,208478.35942061542,0.0
2026-02-09,2026-02-10,ml_selective_defensive_enhancement,GradientBoosting,10,0.019972733599811995,0.7257300148032046,0.7033518644379612,0.0017240488246386132,0.0017240488246386132,0.0017240488246386132,1.0,0.0,0.0,0.0,0.0,-0.0021523447544447138,208389.80054782887,0.0,208837.78629113713,0.0
2026-02-10,2026-02-11,ml_selective_defensive_enhancement,GradientBoosting,10,0.01839463115876042,0.7162388077248736,0.7258151611802847,-0.001206476875859841,-0.001206476875859841,-0.001206476875859841,1.0,0.0,0.0,0.0,-0.0,-0.0021523447544447138,208138.38307230288,-0.00120647687585973,208585.82833117113,-0.001206476875859841
2026-02-11,2026-02-12,ml_selective_defensive_enhancement,GradientBoosting,10,0.01839463115876042,0.7204279601591304,0.7258151611802847,-0.011040942612528526,-0.011040942612528526,-0.011040942612528526,1.0,0.0,0.0,0.0,-0.0,-0.0021523447544447138,205840.3391293371,-0.012234098846438557,206282.84417077995,-0.012234098846438557
2026-02-12,2026-02-13,ml_selective_defensive_enhancement,GradientBoosting,10,0.01839463115876042,0.7061337565007385,0.698285146547784,0.002126770523067645,0.002126770523067645,0.002126770523067645,1.0,0.0,0.0,0.0,0.0,-0.0021523447544447138,206278.11429505562,-0.010133347444173824,206721.56044317692,-0.010133347444173824
2026-02-13,2026-02-24,ml_selective_defensive_enhancement,GradientBoosting,10,0.01839463115876042,0.6930029393986638,0.6619421470624584,0.023164408093443445,0.023164408093443445,0.023164408093443445,1.0,0.0,0.0,0.0,0.0,-0.0021523447544447138,211056.42471533225,0.0,211510.1430309961,0.0
2026-02-24,2026-02-25,ml_selective_defensive_enhancement,GradientBoosting,10,0.019972733599811995,0.7083961423204174,0.6755874546340653,0.004323446008518861,0.004323446008518861,0.004323446008518861,1.0,0.0,0.0,0.0,0.0,-0.0021523447544447138,211968.91577234003,0.0,212424.59571464473,0.0
2026-02-25,2026-02-26,ml_selective_defensive_enhancement,GradientBoosting,10,0.020495861876599422,0.7120783737769055,0.698567964507447,-0.0030419961945784557,-0.0030419961945784557,-0.0030419961945784557,1.0,0.0,0.0,0.0,-0.0,-0.0021523447544447138,211324.10713719166,-0.0030419961945783447,211778.40090284593,-0.0030419961945784557
2026-02-26,2026-02-27,ml_selective_defensive_enhancement,GradientBoosting,10,0.018917759435547847,0.720021694669487,0.7168398161497079,0.007138347222149566,0.007138347222149566,0.007138347222149566,1.0,0.0,0.0,0.0,0.0,-0.0021523447544447138,212832.61199034768,0.0,213290.14866264202,0.0
2026-02-27,2026-03-02,ml_selective_defensive_enhancement,GradientBoosting,10,0.018917759435547847,0.7108246165845409,0.693951251255093,-0.03146485397054022,-0.03146485397054022,-0.03146485397054022,1.0,0.0,0.0,0.0,-0.0,-0.0021523447544447138,206135.86493390275,-0.03146485397054022,206579.00528161717,-0.03146485397054022
2026-03-02,2026-03-03,ml_selective_defensive_enhancement,GradientBoosting,10,0.026331106867879008,0.6979582783329203,0.7055570028440181,-0.02650773526768524,-0.02650773526768524,-0.02650773526768524,1.0,0.0,0.0,0.0,-0.0,-0.0021523447544447138,200671.66999705954,-0.05713852721893797,201103.0636977503,-0.057138527218938084
2026-03-03,2026-03-04,ml_selective_defensive_enhancement,GradientBoosting,10,0.025681495615110045,0.6541630710998936,0.6868784709667162,-0.006818028829972289,-0.006818028829972289,-0.006818028829972289,1.0,0.0,0.0,0.0,-0.0,-0.0021523447544447138,199303.4847656609,-0.0635669839230294,199731.9372116633,-0.06356698392302951
2026-03-04,2026-03-05,ml_selective_defensive_enhancement,GradientBoosting,10,0.02441580768955008,0.6457424378875147,0.6712903693892156,0.013076795396702368,0.013076795396702368,0.013076795396702368,1.0,0.0,0.0,0.0,0.0,-0.0021523447544447138,201909.73565779123,-0.051321440969073984,202343.79088876722,-0.051321440969073984
2026-03-05,2026-03-06,ml_selective_defensive_enhancement,GradientBoosting,10,0.022739103761620843,0.6548544955163544,0.6339610430675385,0.03467710884827424,0.03467710884827424,0.03467710884827424,1.0,0.0,0.0,0.0,0.0,-0.0021523447544447138,208911.38153872272,-0.018424011315534616,209360.48855018945,-0.018424011315534616
2026-03-06,2026-03-09,ml_selective_defensive_enhancement,GradientBoosting,10,0.019462545917531066,0.7253286636814877,0.7305403583068016,-0.008871593482288387,-0.008871593482288387,-0.008871593482288387,1.0,0.0,0.0,0.0,-0.0,-0.0021523447544447138,207058.00468788794,-0.02713215445911843,207503.12740451886,-0.02713215445911854
2026-03-09,2026-03-10,ml_selective_defensive_enhancement,GradientBoosting,10,0.01655513203414042,0.6725949803538441,0.6614663298407374,0.025251335061490687,0.025251335061490687,0.025251335061490687,1.0,0.0,0.0,0.0,0.0,-0.0021523447544447138,212286.49574142552,-0.00256594252081499,212742.85840091755,-0.002565942520815212
2026-03-10,2026-03-11,ml_selective_defensive_enhancement,GradientBoosting,10,0.019012590239653814,0.7042960311211881,0.7173604166292843,-0.007957873138931593,-0.007957873138931593,-0.007957873138931593,1.0,0.0,0.0,0.0,-0.0,-0.0021523447544447138,210597.14673920692,-0.010503396214684213,211049.87772254937,-0.010503396214684324
2026-03-11,2026-03-12,ml_selective_defensive_enhancement,GradientBoosting,10,0.01856037917305913,0.7042960311211881,0.6993365117099002,-0.013342897947055232,-0.013342897947055232,-0.013342897947055232,1.0,0.0,0.0,0.0,-0.0,-0.0021523447544447138,207787.17050232468,-0.02370614841794938,208233.8607423589,-0.023706148417949602
2026-03-12,2026-03-13,ml_selective_defensive_enhancement,GradientBoosting,10,0.016105176356263167,0.6452348258592489,0.6480428139520086,0.0005771266786425144,0.0005771266786425144,0.0005771266786425144,1.0,0.0,0.0,0.0,0.0,-0.0021523447544447138,207907.0900219012,-0.023142703190006664,208354.03805879006,-0.023142703190006886
2026-03-13,2026-03-16,ml_selective_defensive_enhancement,GradientBoosting,10,0.01655513203414042,0.674989759366285,0.6678713477934319,0.002305849219472078,0.002305849219472078,0.002305849219472078,1.0,0.0,0.0,0.0,0.0,-0.0021523447544447138,208386.49242315092,-0.020890217554621726,208834.47105482177,-0.020890217554621948
2026-03-16,2026-03-17,ml_selective_defensive_enhancement,GradientBoosting,10,0.01655513203414042,0.6632154710269355,0.6678713477934319,-0.02228181207236868,-0.02228181207236868,-0.02228181207236868,1.0,0.0,0.0,0.0,-0.0,-0.0021523447544447138,203743.26376055818,-0.04270655772528753,204181.2606165457,-0.04270655772528764
2026-03-17,2026-03-18,ml_selective_defensive_enhancement,GradientBoosting,10,0.017007343100735102,0.667494199651829,0.6605801862582272,0.016829372247366692,0.016829372247366692,0.016829372247366692,1.0,0.0,0.0,0.0,0.0,-0.0021523447544447138,207172.13498927804,-0.026595910035283277,207617.50305739816,-0.0265959100352835
2026-03-18,2026-03-19,ml_selective_defensive_enhancement,GradientBoosting,10,0.016105176356263167,0.6356229823079332,0.6347665312836543,-0.029632616237060927,-0.029632616237060927,-0.029632616237060927,1.0,0.0,0.0,0.0,-0.0,-0.0021523447544447138,201033.0826181282,-0.05544041987679327,201465.25326520146,-0.05544041987679338
2026-03-19,2026-03-20,ml_selective_defensive_enhancement,GradientBoosting,10,0.01795910739461307,0.6821595076204386,0.6835616717964441,-0.036757748541620394,-0.036757748541620394,-0.036757748541620394,1.0,0.0,0.0,0.0,-0.0,-0.0021523447544447138,193643.55911870423,-0.0901603034055406,194059.8441458053,-0.09016030340554082
2026-03-20,2026-03-23,ml_selective_defensive_enhancement,GradientBoosting,10,0.016127206931928872,0.724843195118267,0.7032259408204337,-0.06398796177264898,-0.06398796177264898,-0.06398796177264898,1.0,0.0,0.0,0.0,-0.0,-0.0021523447544447138,181252.7024602969,-0.14837909113046543,181642.3502569973,-0.14837909113046566
2026-03-23,2026-03-24,ml_selective_defensive_enhancement,GradientBoosting,10,0.014252570065507774,0.738065077824106,0.6866279244684635,0.05613993995272892,0.05613993995272892,0.05613993995272892,1.0,0.0,0.0,0.0,0.0,-0.0021523447544447138,191428.2182926878,-0.10056914444404141,191839.74089329768,-0.10056914444404152
2026-03-24,2026-03-25,ml_selective_defensive_enhancement,GradientBoosting,10,0.004247153795585261,0.7702736221035957,0.7216006859320473,0.024393967105083014,0.024393967105083014,0.024393967105083014,1.0,0.0,0.0,0.0,0.0,-0.0021523447544447138,196097.91195270425,-0.07862845774031268,196519.47322209642,-0.07862845774031291
2026-03-25,2026-03-26,ml_selective_defensive_enhancement,GradientBoosting,10,0.008634879263460104,0.7957955597018174,0.7384842078925455,-0.015770413815208606,-0.015770413815208606,-0.015770413815208606,1.0,0.0,0.0,0.0,-0.0,-0.0021523447544447138,193005.36673291176,-0.09315886823930497,193420.27980663715,-0.09315886823930519
2026-03-26,2026-03-27,ml_selective_defensive_enhancement,GradientBoosting,10,0.009929766745055638,0.7825727053084643,0.721110977182779,0.02053237044252798,0.02053237044252798,0.02053237044252798,1.0,0.0,0.0,0.0,0.0,-0.0021523447544447138,196968.22442006788,-0.07453927018947304,197391.65664272444,-0.07453927018947326
2026-03-27,2026-03-30,ml_selective_defensive_enhancement,GradientBoosting,10,0.01486562215892628,0.7825727053084643,0.7284564649002625,0.01205336961100878,0.01205336961100878,0.01205336961100878,1.0,0.0,0.0,0.0,0.0,-0.0021523447544447138,199342.3552306271,-0.06338434995259279,199770.89123836852,-0.06338434995259301
2026-03-30,2026-03-31,ml_selective_defensive_enhancement,GradientBoosting,10,0.025133266018777495,0.791914044408693,0.7653497094445771,-0.014497283228760538,-0.014497283228760538,-0.014497283228760538,1.0,0.0,0.0,0.0,-0.0,-0.0021523447544447138,196452.4326473605,-0.07696273230781969,196874.756047224,-0.07696273230781991
2026-03-31,2026-04-01,ml_selective_defensive_enhancement,GradientBoosting,10,0.025133266018777495,0.791914044408693,0.7792359852449283,0.01089644101047127,0.01089644101047127,0.01089644101047127,1.0,0.0,0.0,0.0,0.0,-0.0021523447544447138,198593.06499106603,-0.06690491116994535,199019.9902129435,-0.06690491116994546
2026-04-01,2026-04-02,ml_selective_defensive_enhancement,GradientBoosting,10,0.024681054952182813,0.7817217005722126,0.7669871929504288,-0.020915263130862338,-0.020915263130862338,-0.020915263130862338,1.0,0.0,0.0,0.0,-0.0,-0.0021523447544447138,194439.43878081345,-0.08642084047894127,194857.43474933814,-0.08642084047894139
2026-04-02,2026-04-03,ml_selective_defensive_enhancement,GradientBoosting,10,0.01953464858548605,0.7552196455645908,0.7532203698205404,-0.03681328652688998,-0.03681328652688998,-0.03681328652688998,1.0,0.0,0.0,0.0,-0.0,-0.0021523447544447138,187281.48400884768,-0.1200526918433853,187684.09217201598,-0.12005269184338552
2026-04-03,2026-04-07,ml_selective_defensive_enhancement,GradientBoosting,10,0.008669325524634286,0.6986864370569229,0.714793073268542,0.033180196982119714,0.033180196982119714,0.033180196982119714,1.0,0.0,0.0,0.0,0.0,-0.0021523447544447138,193495.52053936495,-0.0908558668248628,193911.4873206938,-0.09085586682486302
2026-04-07,2026-04-08,ml_selective_defensive_enhancement,GradientBoosting,10,0.017340945747700617,0.7553373897856435,0.7575114561620093,0.03641728357069174,0.03641728357069174,0.03641728357069174,1.0,0.0,0.0,0.0,0.0,-0.0021523447544447138,200542.10178050562,-0.05774730712039311,200973.2169420661,-0.05774730712039333
2026-04-08,2026-04-09,ml_selective_defensive_enhancement,GradientBoosting,10,0.017340945747700617,0.7736669336465398,0.7575114561620093,-0.02095118172582966,-0.02095118172582966,-0.02095118172582966,1.0,0.0,0.0,0.0,-0.0,-0.0021523447544447138,196340.5077624224,-0.0774886145205661,196762.59055188828,-0.07748861452056632
2026-04-09,2026-04-10,ml_selective_defensive_enhancement,GradientBoosting,10,0.017340945747700617,0.7637967324169204,0.7409035728580049,0.009914182855666587,0.009914182855666587,0.009914182855666587,1.0,0.0,0.0,0.0,0.0,-0.0021523447544447138,198287.06345835348,-0.06834266795848876,198713.33085377436,-0.06834266795848887
2026-04-10,2026-04-13,ml_selective_defensive_enhancement,GradientBoosting,10,0.017340945747700617,0.7459594759153277,0.7312096011417488,-0.0015946657249750196,-0.0015946657249750196,-0.0015946657249750196,1.0,0.0,0.0,0.0,-0.0,-0.0021523447544447138,197970.8618745505,-0.069828349973317,198396.44951596623,-0.0698283499733171
2026-04-13,2026-04-14,ml_selective_defensive_enhancement,GradientBoosting,10,0.020722237681015516,0.7284699163059494,0.7312096011417488,-0.00030078287097246026,-0.00030078287097246026,-0.00030078287097246026,1.0,0.0,0.0,0.0,-0.0,-0.0021523447544447138,197911.31563034697,-0.07010812967270919,198336.7752622901,-0.07010812967270919
2026-04-14,2026-04-15,ml_selective_defensive_enhancement,GradientBoosting,10,0.020722237681015516,0.7318634759845616,0.7390725293293332,-0.008466242286637726,-0.008466242286637726,-0.008466242286637726,1.0,0.0,0.0,0.0,-0.0,-0.0021523447544447138,196235.75048095323,-0.07798081954727476,196657.60806856913,-0.07798081954727476
2026-04-15,2026-04-16,ml_selective_defensive_enhancement,GradientBoosting,10,0.020722237681015516,0.728028212397697,0.7390725293293332,0.023154339788040046,0.023154339788040046,0.023154339788040046,1.0,0.0,0.0,0.0,0.0,-0.0021523447544447138,200779.45972615026,-0.056632074151982126,201211.08514769198,-0.056632074151982126
2026-04-16,2026-04-17,ml_selective_defensive_enhancement,GradientBoosting,10,0.020722237681015516,0.7370813730535443,0.7425203155468384,-0.00829038024807982,-0.00829038024807982,-0.00829038024807982,1.0,0.0,0.0,0.0,-0.0,-0.0021523447544447138,199114.92165901646,-0.06445295297110454,199542.96874168885,-0.06445295297110465
