factor,horizon,corr_with_forward_return,corr_with_big_up,corr_with_big_down,mean_when_big_up,mean_when_big_down,difference_big_up_down,missing_rate,max_abs_tail_corr
up_volume_ratio_10,1,0.008964810851314085,-0.04569728202886196,-0.04845737619960823,0.5649520044949021,0.5633562306993736,0.0015957737955285545,0.002079002079002079,0.04845737619960823
m5_intraday_return,5,0.13458846884550885,0.024750214498560703,-0.04842613721321063,0.0015985682287286405,-0.0010604556249242086,0.002659023853652849,0.8380208333333333,0.04842613721321063
macd_hist,3,-0.017391695597350914,-0.048408057703509005,-0.015143991583180506,-0.701864621803449,-0.09335990081040899,-0.60850472099304,0.01716961498439126,0.048408057703509005
m5_high_to_close_reversal_z_20,5,0.1217583911847113,0.034013994808956824,-0.04828308455153467,-0.029217549817997904,-0.15177017974105592,0.12255262992305802,0.8401041666666667,0.04828308455153467
ret_median_3,5,0.0033835129823802075,-0.04821845691559324,-0.008558116342073275,0.0009612974366619962,0.0016046339459144306,-0.0006433365092524344,0.0010416666666666667,0.04821845691559324
m5_available,1,0.004917026172387961,0.043295561658634026,0.04813038726193902,0.2117039586919105,0.21663442940038685,-0.004930470708476353,0.0,0.04813038726193902
m5_negative_bar_ratio_mean_5,5,-0.05278703774651566,-0.04810318126773814,-0.040491297385505866,0.48130295612878926,0.481545809813287,-0.0002428536844977236,0.8390625,0.04810318126773814
tail_return_ratio_20,1,0.026327854145768475,-0.010850913826946097,-0.04808255355087266,1.3739302196126522,1.2918596823693855,0.08207053724326663,0.057692307692307696,0.04808255355087266
m5_longest_up_streak,1,0.052717401370752315,-0.04796392293743772,-0.021076510812974677,5.414634146341464,5.482142857142857,-0.06750871080139298,0.8362785862785863,0.04796392293743772
m5_return_reversal_1,5,-0.07767962813438961,-0.047848259928646525,-0.03242450265547392,-0.002397722066121087,-0.002001748048157798,-0.00039597401796328917,0.8385416666666666,0.047848259928646525
ret_mean_10,1,0.0006417857783344161,-0.0457172501799958,-0.04775020911143228,0.0007085943263241976,0.0006541485020392371,5.444582428496046e-05,0.002598752598752599,0.04775020911143228
ret_median_10,1,0.020182305215440257,-0.011643557641012416,-0.04771571522097959,0.0020386282286212103,0.0016477887684367986,0.00039083946018441166,0.002598752598752599,0.04771571522097959
ret_1,1,0.068534594459772,-0.010707487885757642,-0.04764682216281892,0.0008703976510280154,-0.00017307479761533462,0.00104347244864335,0.0005197505197505198,0.04764682216281892
m5_low_to_close_recovery_z_20,10,0.037781329239835494,0.04756949758013266,-0.036981338852177685,0.052519616417293497,-0.06486405972013352,0.11738367613742702,0.8422976501305482,0.04756949758013266
up_volume_ratio_5,1,0.048801383096498036,-0.04081644379877048,-0.04751846935383147,0.5608734326058381,0.5573882941822019,0.0034851384236361804,0.0010395010395010396,0.04751846935383147
m5_volume_profile,1,-0.02098595316003026,-0.047302844571957735,0.03654153682389399,0.4589127992952842,0.4632534591183594,-0.004340659823075188,0.8362785862785863,0.047302844571957735
ma_spread_20_60,1,-0.03310715075109674,-0.04724705975639482,0.029847676787073223,0.01445057974339076,0.02024600019177545,-0.0057954204483846895,0.015072765072765074,0.04724705975639482
m5_open_30m_volume_share,20,0.016005709808963278,-0.04224494402097585,-0.047197798245663926,0.3204333599316247,0.3197497395160008,0.0006836204156239201,0.8446194225721785,0.047197798245663926
m5_open_30m_amount_share,20,0.016003384945350987,-0.04224399109310391,-0.04719564158836756,0.320430374440185,0.3197468453329779,0.0006835291072070926,0.8446194225721785,0.04719564158836756
volume_price_confirmation_20,5,-0.0035968887053779122,-0.047110037234255,-0.005341922850413524,0.008835438454079452,0.010833602941873445,-0.001998164487793993,0.0046875,0.047110037234255
up_day_ratio_10,1,0.004105392949877522,-0.046898990044410324,-0.04703259867311912,0.5655765920826161,0.5646034816247582,0.000973110457857973,0.002079002079002079,0.04703259867311912
macd_hist_change,20,0.014024853995538968,0.025138472401399752,-0.04698671241539589,0.2609858361356814,-0.8630572044477031,1.1240430405833846,0.01889763779527559,0.04698671241539589
volume_price_confirmation_5,10,-0.027268563730463272,-0.04668847691950597,0.011193249865405652,0.007535328819629724,0.01307645091850383,-0.005541122098874106,0.0010443864229765013,0.04668847691950597
m5_last_hour_return_mean_5,1,0.03712634882262335,-0.046611306742569844,-0.02571278946757089,8.354370629679135e-05,0.0001458058644583523,-6.226215816156095e-05,0.8373180873180873,0.046611306742569844
volume_abnormality_20,3,0.07664255132304038,0.015526308406039508,-0.0465895636953339,0.04990591899415004,-0.05917331631731534,0.10907923531146538,0.004682622268470343,0.0465895636953339
m5_intraday_slope,20,0.10960606937701665,0.04656937733843992,-0.04111042996207225,4.689495544165656e-05,-6.529053105629212e-06,5.342400854728577e-05,0.8446194225721785,0.04656937733843992
volatility_ratio_5_20,10,-0.0031772834197686824,0.041887953905851184,0.046501188163590945,0.9374848288305745,0.947032090705618,-0.009547261875043511,0.005221932114882507,0.046501188163590945
m5_close_30m_volume_share,3,0.01268351442306427,-0.02609751908548963,-0.04629734875018663,0.13292217439636325,0.1323873431717802,0.00053483122458306,0.8371488033298647,0.04629734875018663
m5_last30_volume_share,3,0.01268351442306427,-0.02609751908548963,-0.04629734875018663,0.13292217439636325,0.1323873431717802,0.00053483122458306,0.8371488033298647,0.04629734875018663
m5_close_30m_amount_share,3,0.01268058855004733,-0.02609875352158743,-0.046294309125802915,0.13292197825813049,0.13238725636728269,0.0005347218908478002,0.8371488033298647,0.046294309125802915
kdj_cross,5,0.057599987088413546,0.0016856141442423249,-0.046268812319073725,0.02292369221211725,-0.9155241704713265,0.9384478626834437,0.004166666666666667,0.046268812319073725
rsi_change_5,20,0.036713753836466995,0.03987235885514507,-0.046148046027000796,0.522624738631211,-0.8874905052497243,1.4101152438809352,0.009973753280839895,0.046148046027000796
amount_ratio_20,5,0.06619777322000636,0.01620470681987119,-0.04607752756844944,0.01767049150326663,-0.0033347939434350844,0.021005285446701716,0.0046875,0.04607752756844944
up_day_ratio_10,5,-0.02820681388181133,-0.046066227384573874,0.012117285920747678,0.5671742808798648,0.5802083333333333,-0.013034052453468559,0.0020833333333333333,0.046066227384573874
ret_10,20,-0.07726857377390137,-0.045997236302966024,-0.025441586439450836,0.007891298089324605,0.008416544327250544,-0.0005252462379259394,0.005249343832020997,0.045997236302966024
amount_abnormality_10,20,0.04754104924194787,0.04582741070603001,-0.04441529263651462,0.05442144219464555,-0.10146465151392936,0.15588609370857492,0.002099737532808399,0.04582741070603001
m5_morning_return,20,0.023793214678594098,0.02820477362398009,-0.045757621821000106,0.0016597017917739012,-0.00038068282060675195,0.0020403846123806533,0.8446194225721785,0.045757621821000106
ret_10,1,-1.0862398435263588e-05,-0.04457145524792565,-0.04572002030663564,0.007474689944180922,0.007022726459018917,0.0004519634851620057,0.005197505197505198,0.04572002030663564
m5_open_30m_volume_share,1,-0.020916671643082942,-0.045608971246306376,0.017352491260667423,0.32068941213244956,0.32368834937957486,-0.0029989372471252995,0.8362785862785863,0.045608971246306376
m5_open_30m_amount_share,1,-0.020916485861010605,-0.045608860461351305,0.017350855567541155,0.3206864467174588,0.3236852350542902,-0.002998788336831426,0.8362785862785863,0.045608860461351305
m5_open_shock_reversal,5,0.1680266942723906,0.04559528258388697,-0.037808982289598975,0.001961737776222298,-0.0001266065306296385,0.0020883443068519364,0.8380208333333333,0.04559528258388697
macd_hist_change,1,0.05764748897488452,-0.0012170818185916774,-0.04558461005746394,-0.11674848488177636,-0.740513634680563,0.6237651497987866,0.018711018711018712,0.04558461005746394
volume_price_confirmation_10,1,-0.01522456457606221,-0.04549362971246252,0.018612812458683414,0.007985041655474272,0.012519789671834624,-0.004534748016360352,0.002079002079002079,0.04549362971246252
negative_return_streak,5,0.01645928182811982,0.04519839877785762,-0.019435908308364867,0.8037225042301185,0.7020833333333333,0.1016391708967852,0.0,0.04519839877785762
m5_volume_return_corr_z_20,1,0.009769732528616504,0.015473958359588109,0.044977055595929454,-0.013426078466635469,0.028272246434279055,-0.041698324900914525,0.8383575883575883,0.044977055595929454
intraday_body,1,0.07033726801312974,-0.0018954147059156892,-0.04495347034415367,0.001365703930928948,0.0002637935186918322,0.001101910412237116,0.0,0.04495347034415367
m5_close_30m_buy_pressure,1,-0.04449825077052264,-0.044794692648666784,0.009523467305564514,5.145042587291499e-05,9.300730165420644e-05,-4.1556875781291454e-05,0.8362785862785863,0.044794692648666784
amount_ratio_10,5,0.06651679961100343,0.012793988459908794,-0.04463317660168493,0.009225565357971238,-0.005376259062199715,0.014601824420170953,0.0020833333333333333,0.04463317660168493
positive_return_streak,20,0.03963164842571691,0.044590902343188674,-0.025904881190128164,1.5378548895899053,1.3333333333333333,0.2045215562565721,0.0,0.044590902343188674
ret_median_5,3,0.008022580693600099,-0.044534151092036324,0.0018265209498792687,0.0013047375661998468,0.001933502239532415,-0.0006287646733325683,0.001040582726326743,0.044534151092036324
price_volume_corr_10,10,0.06285759721312698,0.00950940321677128,-0.04444182311308633,0.11840655588104144,0.08109499073250018,0.03731156514854127,0.0026109660574412533,0.04444182311308633
ma_spread_60_120,1,-0.02675169737563576,-0.04418212050856344,-0.00388404742802857,0.01788048127038837,0.020565004447689716,-0.002684523177301345,0.030665280665280667,0.04418212050856344
sideways_regime,1,-0.04016774505541334,-0.00894089928829165,0.043857377497122214,0.0774526678141136,0.09864603481624758,-0.021193367002133978,0.0,0.043857377497122214
m5_midday_reversal,3,0.0017343260248677223,-0.030914984720788814,0.04376092740384556,2.9920683170309967e-05,0.0008164731071622908,-0.0007865524239919809,0.8371488033298647,0.04376092740384556
negative_return_streak,20,0.059952396795089714,0.04369547657144004,-0.03068515203191414,0.8028391167192429,0.6753623188405797,0.12747679787866317,0.0,0.04369547657144004
m5_bar_return_autocorr,5,0.009014309574381485,-0.010089456357888054,-0.043633427422844755,0.07754461592904015,0.06771425220184726,0.009830363727192884,0.8380208333333333,0.043633427422844755
m5_total_volume_ratio_20,10,0.020884721836437622,-0.018025024485967482,0.04363235368216268,0.01876350241794178,0.04042911400193014,-0.02166561158398836,0.8438642297650131,0.04363235368216268
m5_total_amount_ratio_20,10,0.020884874580137793,-0.018024774843637587,0.043632252955619365,0.018763301885709124,0.04042844930542892,-0.0216651474197198,0.8438642297650131,0.043632252955619365
m5_midday_reversal_mean_5,1,0.06158457460826769,-0.04343428449834018,-0.025078144491901336,0.00020407756332742357,0.00025456672227413743,-5.048915894671386e-05,0.8373180873180873,0.04343428449834018
trend_slope_60,1,-0.03129084537759906,-0.04340584754623592,0.025380202140793118,0.0007174646339075086,0.0009592728097953989,-0.00024180817588789023,0.015072765072765074,0.04340584754623592
ret_60,1,-0.013287256326586347,-0.04336197706361873,-0.015027846077776482,0.053775983982580176,0.05914639419359735,-0.005370410211017175,0.031185031185031187,0.04336197706361873
positive_return_streak,10,0.020395428651604142,-0.016273275055313386,-0.043294892756525954,1.4006514657980456,1.2973621103117505,0.10328935548629503,0.0,0.043294892756525954
m5_intraday_r2,10,-0.00518540094760433,0.043251679249797725,0.003310921592774793,0.4841883554112894,0.4693276275547065,0.014860727856582934,0.8402088772845953,0.043251679249797725
m5_first_hour_return_mean_5,10,-0.131992737145084,-0.042900669099221515,-0.0024064121882876417,-0.0009551385482690088,-0.0004910071472654441,-0.00046413140100356467,0.8412532637075718,0.042900669099221515
volume_ratio_60,1,0.0679977633556679,0.042864932092320916,-0.033350984279118936,0.0464260981377499,0.01679117276552908,0.02963492537222082,0.015072765072765074,0.042864932092320916
volatility_ratio_5_20,1,0.03994439274873874,0.04281301916830798,-0.034448845291687534,0.9419190852896141,0.9006652081016588,0.04125387718795526,0.005197505197505198,0.04281301916830798
ret_median_10,20,-0.06774244306405275,-0.012558663859868858,-0.0427204150285228,0.0020125463282223864,0.0015416887229812587,0.0004708576052411277,0.0026246719160104987,0.0427204150285228
up_day_ratio_10,20,-0.054495864928442994,-0.04271013044414139,-0.03142322482617854,0.5657728706624606,0.5646376811594204,0.001135189503040257,0.002099737532808399,0.04271013044414139
ret_median_5,20,-0.020300749644471604,0.005923418091575725,-0.042665805414984284,0.0018962816766363527,0.001003592538998949,0.0008926891376374038,0.0010498687664041995,0.042665805414984284
ma_ratio_5,10,-0.02893067838586891,-0.0425577201714533,-0.02436676024747823,0.0009166143603039202,0.0012063146556488388,-0.0002897002953449186,0.0020887728459530026,0.0425577201714533
trend_r2_20,10,0.028804221768176777,-0.010706840908075803,-0.04253959800864292,0.4657041173863651,0.44815202477759253,0.01755209260877255,0.004699738903394256,0.04253959800864292
atr_60,10,0.06819759514817482,0.015054502392605208,0.04235443052709276,34.57562920738328,35.84233533173462,-1.2667061243513373,0.015143603133159269,0.04235443052709276
volume_abnormality_60,20,0.015232031683722691,-0.04233184233296225,0.024600864594829394,0.008527241459176141,0.1293645472495815,-0.12083730579040534,0.015223097112860892,0.04233184233296225
drawdown_speed_20,3,0.017134135098457,-0.042078519709472906,-0.01795769862554427,-0.002083168240742428,-0.0009325420855841711,-0.001150626155158257,0.007284079084287201,0.042078519709472906
m5_return_reversal_1,3,-0.10641070717545045,-0.039722412192321616,0.04203254861641671,-0.001976029930991048,0.0008523988540324643,-0.0028284287850235124,0.8376690946930281,0.04203254861641671
up_day_ratio_20,1,0.005162426708842141,-0.041834125151109,-0.02264220693003397,0.5691049913941479,0.5718568665377176,-0.002751875143569671,0.004677754677754678,0.041834125151109
trend_r2_20,5,0.033512647335443575,0.041582325460358456,-0.02851629584382101,0.4868145144535823,0.45700142009450073,0.029813094359081582,0.0046875,0.041582325460358456
m5_down_amount_share,20,-0.07426742791190345,-0.030087993820336802,0.04148944502422087,0.4256135370039489,0.4364091591270196,-0.010795622123070725,0.8446194225721785,0.04148944502422087
bull_high_vol_regime,3,-0.011605328923492853,0.014730965636806741,0.041427900019237636,0.1718213058419244,0.18840579710144928,-0.01658449125952488,0.0,0.041427900019237636
m5_intraday_trend_consistency,5,0.12145581203136036,0.041298877756174614,0.008614422008419418,0.5198644323102993,0.5151975683890577,0.004666863921241604,0.8380208333333333,0.041298877756174614
m5_positive_bar_ratio,5,0.12145581203136036,0.041298877756174614,0.008614422008419418,0.5198644323102993,0.5151975683890577,0.004666863921241604,0.8380208333333333,0.041298877756174614
trend_r2_20,3,0.041352642712348474,0.041183943565122706,-0.03101518644087384,0.48691808976786616,0.45590896806484077,0.03100912170302539,0.004682622268470343,0.041183943565122706
m5_longest_up_streak,10,0.06380378475734341,0.041151365694559475,-0.031100058921092247,5.672413793103448,5.456521739130435,0.2158920539730138,0.8402088772845953,0.041151365694559475
amount_ratio_5,20,0.03807726218531032,0.041044779025144765,-0.02166520437968184,0.00870296806911543,-0.002839796337749513,0.011542764406864943,0.0010498687664041995,0.041044779025144765
volume_abnormality_60,10,0.07793020801106823,0.0410301610080075,-0.0014811871601101581,0.14484521473951845,0.07763917711067869,0.06720603762883975,0.015143603133159269,0.0410301610080075
amount_abnormality_60,20,0.014611533371804587,-0.04094687600520592,-0.018469304409508745,-0.03461954703883702,-0.015215295000706052,-0.019404252038130967,0.015223097112860892,0.04094687600520592
amount_change_1,3,0.047331224383660636,0.040904390759456746,-0.0068886424494889,0.018164284428301217,0.0085302080354852,0.009634076392816016,0.0005202913631633715,0.040904390759456746
m5_volume_profile_mean_5,5,-0.02356886114704722,0.04088618457608395,-0.007691603029529114,0.4618976952816326,0.4604414193495332,0.0014562759320994045,0.8390625,0.04088618457608395
m5_high_to_close_reversal_rank_20,5,0.11510824139927966,0.02372711107594769,-0.040842458013583514,0.5223205506391345,0.4953887946155906,0.026931756023543918,0.8401041666666667,0.040842458013583514
rsi_change_5,3,0.04449640186818646,-0.04078045086712052,-0.024262919759696366,-0.491188517234844,-0.3106901209982857,-0.18049839623655833,0.009885535900104058,0.04078045086712052
volume_price_confirmation_60,10,0.03014414329501406,-0.0405717351204155,-0.013862382113366416,0.009840232368219121,0.010424034981450411,-0.00058380261323129,0.015143603133159269,0.0405717351204155
volume_change_1,1,0.03249899213142251,0.0009166701275112705,-0.04046073030924165,0.010905373460228447,0.001630893181308702,0.009274480278919745,0.0005197505197505198,0.04046073030924165
m5_intraday_trend_consistency_mean_5,3,0.09745809593763331,0.04043000735142265,0.021496034753624688,0.5167484997272231,0.5154306961371616,0.001317803590061506,0.8381893860561914,0.04043000735142265
m5_positive_bar_ratio_mean_5,3,0.09745809593763331,0.04043000735142265,0.021496034753624688,0.5167484997272231,0.5154306961371616,0.001317803590061506,0.8381893860561914,0.04043000735142265
macd_hist,20,-0.07151950569400202,-0.008914433850903458,-0.03962195170676061,0.22782572568620393,-0.6872233198328741,0.9150490455190781,0.01732283464566929,0.03962195170676061
m5_close_30m_return,1,-0.043954997487683396,-0.03961809840402183,0.022267993874756444,0.0004863712982974765,0.000853667201352004,-0.0003672959030545275,0.8362785862785863,0.03961809840402183
m5_last30_return,1,-0.043954997487683396,-0.03961809840402183,0.022267993874756444,0.0004863712982974765,0.000853667201352004,-0.0003672959030545275,0.8362785862785863,0.03961809840402183
rsi_change_5,10,0.02003287526927053,-0.0107670181771975,-0.03961496822782142,-0.04642337225259726,-0.5952419268736572,0.5488185546210599,0.009921671018276762,0.03961496822782142
volume_price_confirmation_60,1,0.01216512204218558,-0.039613191697993856,-0.016944874107869524,0.009600835643871288,0.010193306165957114,-0.0005924705220858254,0.015072765072765074,0.039613191697993856
m5_open_30m_close_position,3,0.11580780561189878,0.03871406198789856,-0.03960960898669707,0.5704900613657776,0.533418029830332,0.03707203153544558,0.8371488033298647,0.03960960898669707
gap_open,3,-0.01584034412613427,-0.03943738799072215,-0.005014900189662011,-0.0005961365145578596,-0.0003078872996777362,-0.0002882492148801234,0.0005202913631633715,0.03943738799072215
m5_large_volume_bar_return_z_20,1,0.06176428574312919,0.039220292663396494,0.008346181724390505,0.010892675475359543,-0.02684816186315291,0.037740837338512453,0.8383575883575883,0.039220292663396494
m5_intraday_r2,20,0.011866660782643333,0.03919090793238964,0.02248354969781242,0.478550575366335,0.474097660499154,0.004452914867180968,0.8446194225721785,0.03919090793238964
gap_open,5,-0.04294085845569746,-0.03882162862744957,0.019216621385546136,-0.0005894249691481547,-7.222909898313492e-05,-0.0005171958701650198,0.0005208333333333333,0.03882162862744957
down_day_volume_ratio_20,1,-0.01129081018668855,0.03873692877159599,0.024096894335604278,0.42881737293997146,0.4268127036360987,0.0020046693038727748,0.004677754677754678,0.03873692877159599
up_day_volume_ratio_20,1,0.01125512281097641,-0.03873692877159598,-0.024096894335604285,0.5711826270600285,0.5731872963639013,-0.0020046693038727748,0.004677754677754678,0.03873692877159598
up_volume_ratio_20,1,0.01125512281097641,-0.03873692877159598,-0.024096894335604285,0.5711826270600285,0.5731872963639013,-0.0020046693038727748,0.004677754677754678,0.03873692877159598
m5_first_hour_return,10,-0.03602461803100038,0.038729417244732424,-0.02869421786777168,0.00032814841436044765,-0.0012943283132931865,0.0016224767276536343,0.8402088772845953,0.038729417244732424
m5_sign_flip_count,10,0.0099825440751493,-0.038573901595487216,0.026045905759698614,19.939655172413794,20.26086956521739,-0.3212143928035971,0.8402088772845953,0.038573901595487216
m5_intraday_close_position,5,0.09763531973200473,0.03837130170261495,0.002759651870839797,0.572989830216009,0.5559490067665516,0.017040823449457454,0.8380208333333333,0.03837130170261495
volume_ratio_5,1,0.04152946982651429,-0.013191267947641415,-0.03828766134103681,0.0004708149279772232,-0.004372112089939774,0.004842927017916997,0.0010395010395010396,0.03828766134103681
m5_low_to_close_recovery_z_20,1,0.046074167839446865,0.018720113760377532,0.0380265179835744,0.023618188047092738,0.052191517162884865,-0.028573329115792127,0.8383575883575883,0.0380265179835744
m5_close_30m_sell_pressure_rank_20,3,-0.025807459250179774,0.000931109726947032,-0.03798121733902974,0.5315656565656567,0.5176244616395357,0.013941194926121003,0.8392299687825182,0.03798121733902974
m5_last_hour_return,20,-0.05502804138924375,-0.03788985546274168,0.01314272957782134,-9.32482556049642e-05,0.000458910701028755,-0.0005521589566337191,0.8446194225721785,0.03788985546274168
volume_ratio_10,1,0.053108771123425005,-0.008229892742947553,-0.037866428569039066,0.0039605698001321955,-0.003368549771432389,0.007329119571564584,0.002079002079002079,0.037866428569039066
drawdown_speed_20,10,-0.02600148207609283,-0.028324271385552234,-0.03761870872591746,-0.001069486088138458,-0.002159116438166602,0.001089630350028144,0.007310704960835509,0.03761870872591746
amount_ratio_60,1,0.051319158588771174,0.018464518417736202,-0.03761282842729321,0.033731580119120225,0.00858268992384788,0.025148890195272347,0.015072765072765074,0.03761282842729321
m5_intraday_return,20,0.03529762300177428,0.03747274946899331,-0.03316429374454299,0.002290762105253652,-0.00016717297793018,0.0024579350831838323,0.8446194225721785,0.03747274946899331
price_volume_corr_60,10,0.05636860227286832,-0.018560217855824877,-0.03737828368880641,0.060987442144975895,0.05250599291721973,0.008481449227756163,0.015665796344647518,0.03737828368880641
ma_ratio_10,20,-0.07084458560431475,-0.03732182264173912,-0.025541910995052156,0.0029424740617839643,0.0028588929312718648,8.35811305120995e-05,0.002099737532808399,0.03732182264173912
m5_intraday_close_position,20,0.022403070268493565,0.037314259308851225,-0.01219683645739099,0.5715433091890902,0.5479129398802505,0.02363036930883977,0.8446194225721785,0.037314259308851225
m5_high_to_close_reversal_rank_20,1,0.11276215898588544,-0.011594828592333479,-0.03721200157394247,0.5065909248836078,0.4958387942332896,0.010752130650318215,0.8383575883575883,0.03721200157394247
m5_large_amount_bar_return,10,0.06052596992957229,0.0345902147850948,-0.03715638391723438,4.884479955363133e-05,-9.609720092123836e-05,0.0001449420004748697,0.8402088772845953,0.03715638391723438
ret_mean_3,3,0.06799719187853877,-0.022475167999497163,-0.037139254672654776,0.0007952935156310836,0.00048331707476451406,0.00031197644086656954,0.001040582726326743,0.037139254672654776
macd_hist_change,5,-0.01796171508203321,-0.03712890831257163,0.01134586836607472,-0.5349682392537372,0.09798291133092525,-0.6329511505846624,0.01875,0.03712890831257163
m5_large_volume_bar_return,10,0.06051228949613016,0.03469555599122919,-0.03707074560574732,4.884479955363133e-05,-9.609720092123836e-05,0.0001449420004748697,0.8402088772845953,0.03707074560574732
up_volume_ratio_10,20,-0.04712740646634446,-0.03693204673583576,-0.03246449064588626,0.5662914040669421,0.5636531670835945,0.0026382369833476416,0.002099737532808399,0.03693204673583576
m5_open_30m_return,3,0.07466672069998896,0.027262989068809085,-0.036859244916679634,0.0003606368712255738,-0.0009788450936958062,0.00133948196492138,0.8371488033298647,0.036859244916679634
volume_price_confirmation_20,20,0.035806036709603695,0.036822680690280704,-0.005428107905264265,0.013492809977326837,0.011446490103478587,0.0020463198738482503,0.004724409448818898,0.036822680690280704
m5_open_30m_return,5,0.027098548340645203,-0.012341890851003769,-0.036450899544969356,-0.00036316954749365755,-0.00093384909429457,0.0005706795468009124,0.8380208333333333,0.036450899544969356
ret_3,3,0.06796008564990272,-0.021857966394002365,-0.03639713408857851,0.002490320874589104,0.0015676670368302518,0.0009226538377588524,0.0015608740894901144,0.03639713408857851
volume_abnormality_10,1,0.033580788887103724,-0.012848947011780862,-0.03617884319770383,-0.006774712877014336,-0.04615770937490258,0.03938299649788824,0.002079002079002079,0.03617884319770383
m5_volume_profile_mean_5,10,0.1162200933112709,0.036124511956920576,-0.00427662463926397,0.4618088338518359,0.4606277885962759,0.0011810452555600093,0.8412532637075718,0.036124511956920576
ma_ratio_5,3,0.0691324868757245,-0.023125857528069452,-0.03607194239106136,0.0013485670490057755,0.0008085614045119223,0.0005400056444938532,0.002081165452653486,0.03607194239106136
price_volume_corr_5,10,0.04592814737494626,-0.0040166435974287665,-0.03605920299659921,0.10334093751475426,0.07167538115492787,0.03166555635982639,0.0026109660574412533,0.03605920299659921
m5_negative_bar_ratio,5,-0.1186066163258691,-0.035856918042645264,-0.012081292646959013,0.47975899077386563,0.48306556665219275,-0.0033065758783271115,0.8380208333333333,0.035856918042645264
volume_abnormality_60,5,0.08693251413676222,0.03585672647423981,-0.022270991366390776,0.13373621858317863,0.03366308668481603,0.1000731318983626,0.015104166666666667,0.03585672647423981
ret_median_20,1,0.024055414339987913,-0.005151537069869229,-0.035750988059833545,0.0022957527469909256,0.0020738520847261234,0.00022190066226480216,0.005197505197505198,0.035750988059833545
ret_median_3,3,0.06707560216926642,-0.011931172240693854,-0.03568105274702084,0.0015523238734443774,0.0010572337531176638,0.0004950901203267136,0.001040582726326743,0.03568105274702084
severe_drawdown_regime,20,0.06832047837551077,0.03560104811738103,0.023746784507298894,0.19085173501577288,0.19130434782608696,-0.00045261281031408473,0.0,0.03560104811738103
m5_sign_flip_count,1,-0.021712644093701994,-0.007506539049736177,0.03541736996150517,20.10569105691057,20.3125,-0.2068089430894311,0.8362785862785863,0.03541736996150517
volume_change_1,20,0.04125571251234869,0.035378262668654785,-0.020578162491473734,0.017201819266181098,0.004602749165322003,0.012599070100859096,0.0005249343832020997,0.035378262668654785
m5_volume_profile_mean_5,3,-0.05174327083756151,-0.03525919061446196,0.017692591171305994,0.4598055831444901,0.46138166943002407,-0.001576086285533962,0.8381893860561914,0.03525919061446196
price_volume_corr_10,1,0.014333104618124402,-0.03517093605651692,-0.00409039494564014,0.08615794393746898,0.10397298035773204,-0.017815036420263067,0.002598752598752599,0.03517093605651692
m5_midday_reversal,20,-0.049700619753510866,-0.03502806563303913,0.01094887679216543,4.933470920855732e-05,0.000521398133983366,-0.0004720634247748087,0.8446194225721785,0.03502806563303913
volume_ratio_60,3,0.08928236478378249,0.03490635769567248,-0.009275087063994098,0.043647486353536456,0.02666260760854574,0.016984878744990717,0.015088449531737774,0.03490635769567248
sideways_regime,3,-0.018696961862027503,-0.0036261297414041955,0.03489460499286033,0.07903780068728522,0.09523809523809523,-0.016200294550810013,0.0,0.03489460499286033
intraday_body,3,0.09961457219387976,0.028534378585422637,-0.034762879252719196,0.002069444230058488,0.00047512185801868996,0.001594322372039798,0.0,0.034762879252719196
volume_ratio_20,3,0.09601956919803119,0.026908991071466486,-0.03463974930198552,0.019790888730442904,0.0009330820816185538,0.01885780664882435,0.004682622268470343,0.03463974930198552
volume_abnormality_5,1,0.03508342728297732,-0.013659684322307374,-0.034625999373333015,-0.02547869736990575,-0.05793357881094809,0.032454881441042346,0.0010395010395010396,0.034625999373333015
amount_ratio_60,10,0.05817478809039432,0.03450238301930291,-0.011962261142713695,0.04272999375443763,0.02252494226452656,0.02020505148991107,0.015143603133159269,0.03450238301930291
ma_slope_5,20,-0.09007872470710818,-0.03432024886528605,-0.02503563467490562,0.0038428042747500712,0.0036465187279337394,0.00019628554681633183,0.004724409448818898,0.03432024886528605
price_volume_corr_60,5,0.036468114889541554,-0.034171573096466436,-0.02693728294852847,0.055605332958893354,0.05640041146000781,-0.0007950785011144532,0.015625,0.034171573096466436
price_volume_corr_20,10,0.043393173088097675,-0.014343428841037564,-0.034056165940960836,0.08856942153600136,0.07561645462149996,0.012952966914501401,0.005221932114882507,0.034056165940960836
macd_hist_change,10,-0.011308139067978281,-0.0100106069669239,-0.03395112153186771,-0.1149964461331568,-0.5316074812399549,0.41661103510679814,0.018798955613577025,0.03395112153186771
ret_1,3,0.08674563479712673,0.012675743561821334,-0.03377410657347563,0.0014703454920777933,0.00017498933656615132,0.0012953561555116419,0.0005202913631633715,0.03377410657347563
m5_negative_bar_ratio_mean_5,3,-0.09335032558499387,-0.033745548482983924,-0.02213122629348699,0.48263320603746146,0.48337120429663294,-0.0007379982591714795,0.8381893860561914,0.033745548482983924
price_volume_corr_60,1,0.026457553561840274,-0.033665521575453855,-0.021712636911419527,0.05444169253331356,0.057375279859744895,-0.0029335873264313347,0.015592515592515593,0.033665521575453855
amount_abnormality_5,5,0.018193946611619747,-0.03361434248266095,-0.0044147064038421,-0.05550861060937256,-0.01762637976454625,-0.03788223084482631,0.0010416666666666667,0.03361434248266095
