factor,horizon,corr_with_forward_return,corr_with_big_up,corr_with_big_down,corr_with_clean_direction,mean_when_big_up,mean_when_big_down,mean_when_clean_up,mean_when_clean_down,difference_big_up_down,missing_rate,max_abs_tail_corr
atr_ratio_10,3,0.16688889200758594,0.19516972338140617,-0.020736936785922967,0.1266122592615863,0.02255905769829102,0.01956385272997797,0.02166531810724405,0.019012543121373387,0.002995204968313049,0.002081165452653486,0.19516972338140617
m5_intraday_volatility,5,0.11584075954624555,0.19486183937797205,-0.00737902698061422,0.14281954802268418,0.002233474742834453,0.0019247122147399698,0.0021694917439153056,0.0018275253244540914,0.00030876252809448304,0.8380208333333333,0.19486183937797205
large_down_return_sum_20,5,-0.1678164499142938,-0.1947475894191351,0.03867826273332979,-0.14365656022331344,-0.1210602996282867,-0.09418564718015335,-0.11429644593272086,-0.08978009917700104,-0.02687465244813335,0.0046875,0.1947475894191351
atr_ratio_5,3,0.16979255993842574,0.19371189739296932,-0.03119637722913428,0.13694862669390423,0.023007995974359874,0.019411476290689116,0.022059884557926356,0.01877966609377087,0.0035965196836707583,0.001040582726326743,0.19371189739296932
volatility_20,3,0.15787205177606503,0.19288910786714308,-0.026306946235228675,0.12143152720713114,0.018647522878824707,0.016146061219724204,0.01785500205750293,0.015801643578324878,0.0025014616591005033,0.005202913631633715,0.19288910786714308
volatility_10,3,0.1456677312557105,0.19261724470691982,-0.017887180483275533,0.1191381643382363,0.018300519532644426,0.015647739971452645,0.017420028449748916,0.01516162057796062,0.0026527795611917815,0.0026014568158168575,0.19261724470691982
breakout_high_20,3,-0.10700913794668755,-0.1925489285099448,0.011832793631467947,-0.125463927366828,-0.052443698312157165,-0.03888296423891886,-0.048175345783531824,-0.03550389309483667,-0.013560734073238302,0.004682622268470343,0.1925489285099448
m5_close_30m_range,10,0.0707544335241001,0.19188051021543717,-0.011881443027826653,0.14011905390570356,0.005629204526342637,0.004653895692996083,0.005438443003312466,0.004374917683198433,0.0009753088333465535,0.8402088772845953,0.19188051021543717
trend_vol_regime,3,-0.031135289527746232,-0.1918006247040278,-0.0047856004697404714,-0.10261951980249831,-0.007731958762886598,0.19513457556935818,0.07658569500674764,0.24272588055130168,-0.20286653433224477,0.0,0.1918006247040278
breakout_high_20,20,-0.276749413734272,-0.1916869976978879,0.06332661385474193,-0.1448582926800456,-0.050569844354133225,-0.03327276174791932,-0.04752348654433522,-0.032332358111422634,-0.017297082606213904,0.004724409448818898,0.1916869976978879
downside_volatility_10,10,0.17542391622087777,0.19115529382024868,-0.04653630642205875,0.11879195217824355,0.010926930149781149,0.00862909609583285,0.010229774429897736,0.00851478763993239,0.0022978340539482993,0.0020887728459530026,0.19115529382024868
downside_return_sum_20,3,-0.13389632205827814,-0.19070795376890284,0.007205035590099231,-0.10676182994200491,-0.13904121563910932,-0.11694903480522591,-0.13049914415866257,-0.11248503946911978,-0.02209218083388341,0.004682622268470343,0.19070795376890284
m5_intraday_return_std_5,3,0.1600717045497832,0.18987254546474955,-0.021811869928172644,0.1134531734487694,0.02371572216932992,0.01964438910341027,0.02216973798996457,0.018790528970545225,0.004071333065919648,0.8381893860561914,0.18987254546474955
breakout_low_120,20,-0.07918461280667603,-0.12116572120767183,0.1663634314633688,-0.18942945753816645,0.2573492768966979,0.3263719781559945,0.2592386155663165,0.318952807476031,-0.0690227012592966,0.030971128608923884,0.18942945753816645
breakout_low_prior_120,20,-0.08493752709164766,-0.1219787928697983,0.1658718423797757,-0.1889915630287796,0.25808039654204,0.327673308013084,0.2600174711122136,0.320097733676997,-0.06959291147104396,0.031496062992125984,0.1889915630287796
breakout_high_60,3,-0.0871223149367447,-0.18870715724011577,0.012421603276995909,-0.11790330676511646,-0.07608356567992945,-0.05873629038464775,-0.07002487529234266,-0.05480653143712245,-0.017347275295281704,0.015088449531737774,0.18870715724011577
m5_last_hour_volume_share_mean_5,5,-0.14099396321930396,-0.18743144797567596,0.026543041023536953,-0.10798906660623538,0.2227102750207608,0.22656932347651115,0.22396804875102264,0.22693307505343593,-0.003859048455750358,0.8390625,0.18743144797567596
breakout_high_prior_20,3,-0.10112062642480103,-0.18734944846067594,0.011268456895989855,-0.11907102952476707,-0.05167316324777039,-0.03786100104284612,-0.04706748968274525,-0.0344768672548478,-0.013812162204924268,0.005202913631633715,0.18734944846067594
up_day_ratio_60,20,-0.15928982268440736,-0.16513174797611782,0.10995438518982589,-0.18719548107362588,0.5608044164037854,0.5865217391304348,0.5624947056332062,0.5857901726427623,-0.025717322726649394,0.015223097112860892,0.18719548107362588
breakout_high_prior_60,3,-0.08415460219605242,-0.18614956057020043,0.01432701162912884,-0.11523190440460337,-0.07534357688212616,-0.05755923643490242,-0.069061407869403,-0.05377635263351831,-0.01778434044722374,0.015608740894901144,0.18614956057020043
m5_large_up_count,5,0.15610392853532348,0.18601744240234544,-0.03130124188884392,0.15185664447146102,3.433628318584071,2.510204081632653,3.263157894736842,2.269230769230769,0.9234242369514178,0.8380208333333333,0.18601744240234544
m5_volume_profile_std_5,3,0.2628920163366382,0.18524784137219774,-0.043523295622102776,0.13377095065835604,0.03685003272719593,0.03161316430231929,0.03535475863593091,0.030638133629292044,0.0052368684248766464,0.8381893860561914,0.18524784137219774
volatility_5,3,0.1504165868564107,0.18434816735462053,-0.04051892756657117,0.13521676682743827,0.01744922428280092,0.01426849537775291,0.016604596797397595,0.013805341395333482,0.003180728905048011,0.0015608740894901144,0.18434816735462053
volatility_ratio_20_60,3,0.11795194161040944,0.1841440550632034,-0.07378822670233327,0.14493786184879617,1.028804665625523,0.93649356770871,1.0096174398880766,0.935461461160672,0.09231109791681302,0.015608740894901144,0.1841440550632034
breakout_high_prior_20,20,-0.26210559594399624,-0.18306348923303603,0.059920511181557605,-0.1364311923130519,-0.04955752012978522,-0.032289000255362854,-0.046337408541283084,-0.03133325397930849,-0.017268519874422364,0.005249343832020997,0.18306348923303603
atr_ratio_20,3,0.16459028695302286,0.1830274713539953,-0.010662668568741603,0.11094658316064285,0.021888188412368236,0.01959204394975772,0.021124998532092105,0.019143840673561247,0.002296144462610516,0.004682622268470343,0.1830274713539953
downside_volatility_10,3,0.11364083719396258,0.18291143225359677,-0.004885861778176515,0.1099083563051387,0.011063178683436124,0.009243033416644482,0.010420670151816618,0.008805401008200197,0.0018201452667916413,0.002081165452653486,0.18291143225359677
drawdown_60,3,-0.08139571071595794,-0.1822369369092358,0.007752474311825808,-0.11140514411420108,-0.07172969320130103,-0.05543934152769341,-0.06579977024230094,-0.051448614084551404,-0.016290351673607616,0.015088449531737774,0.1822369369092358
drawdown_20,3,-0.09832364112592526,-0.1821241020180603,0.006603478500630585,-0.11554749786202992,-0.04734911623830592,-0.035114244775990296,-0.043339567959378385,-0.03186669678361443,-0.012234871462315625,0.004682622268470343,0.1821241020180603
m5_close_30m_buy_pressure_z_20,5,0.006373080751231779,-0.04839336120143603,0.18203440620065833,-0.12498901080396912,-0.055463154922669844,0.27121136491394565,-0.0813147099923712,0.1648040016977912,-0.3266745198366155,0.8401041666666667,0.18203440620065833
large_down_return_sum_20,3,-0.12207425714006412,-0.18144013480143237,-0.001280304399767994,-0.09673475545008228,-0.12008895336219579,-0.09963256181701752,-0.11162210240302525,-0.09490642542693231,-0.020456391545178268,0.004682622268470343,0.18144013480143237
trend_vol_regime,10,-0.0447263936064107,-0.18142373901672787,0.0282891692610731,-0.0912435373770146,0.020765472312703582,0.24640287769784172,0.10728218465539661,0.2552083333333333,-0.22563740538513813,0.0,0.18142373901672787
downside_volatility_5,10,0.1449122794073902,0.1804973686614186,-0.01862918890296269,0.09938539320309316,0.009875903120349043,0.007768547238403295,0.009124656872960508,0.00746252910896924,0.002107355881945748,0.0010443864229765013,0.1804973686614186
drawdown_20,20,-0.25925449863724653,-0.17990622558508315,0.05457539331491762,-0.1328985885804226,-0.04548090594729021,-0.030022504065216286,-0.042565629547834175,-0.028923284321320526,-0.015458401882073921,0.004724409448818898,0.17990622558508315
atr_ratio_5,20,0.32386093665049465,0.1791159229896558,-0.0634114705352498,0.13097764177784674,0.02250680445166012,0.018511716075352402,0.021868239638005573,0.018523237045152827,0.003995088376307718,0.0010498687664041995,0.1791159229896558
breakout_high_120,3,-0.08585813333261243,-0.17853740511399632,0.0015505870852559622,-0.10571279351020767,-0.09721226137889497,-0.07791657420362143,-0.09003854042139865,-0.07296006290189591,-0.019295687175273538,0.030697190426638918,0.17853740511399632
sell_pressure_volume_20,5,0.17738002597084782,0.17785093636069427,-0.059026062457339906,0.13239435642942746,0.06552149508570243,0.0495020844902865,0.061768418693422984,0.048470938226926955,0.01601941059541593,0.0046875,0.17785093636069427
trend_regime_score,10,-0.03682973131422665,-0.1777601392341978,0.054379286817934504,-0.12443618465892191,0.5810260586319218,0.6996402877697842,0.6118335500650195,0.7048611111111112,-0.11861422913786235,0.0,0.1777601392341978
bull_low_vol_regime,10,-0.011284502879595057,-0.17752739376190044,-0.00679798312309457,-0.07237280806908532,0.3322475570032573,0.4412470023980815,0.3862158647594278,0.4583333333333333,-0.1089994453948242,0.0,0.17752739376190044
atr_ratio_10,20,0.31724961159366566,0.17743287411547365,-0.07450671325860689,0.13088017066617075,0.022051368777329126,0.018368832462284077,0.02150524317884113,0.018591925844863896,0.0036825363150450492,0.002099737532808399,0.17743287411547365
m5_large_up_count,1,0.08739563940139963,0.17726460785841222,0.013190853123309278,0.0982530636989933,3.3739837398373984,2.732142857142857,3.176056338028169,2.5357142857142856,0.6418408826945412,0.8362785862785863,0.17726460785841222
sell_pressure_volume_20,3,0.12379909164401523,0.17704749585230448,-0.011629850331117554,0.09897513837810826,0.06575087523717704,0.05320997997194271,0.06098759190179005,0.05098226416240726,0.01254089526523433,0.004682622268470343,0.17704749585230448
close_position_60,10,-0.027800238480755433,-0.17679470902359948,0.03493224692619464,-0.11488152957763857,0.6375658030026552,0.715092726289435,0.6614185811118848,0.7246597814524258,-0.07752692328677979,0.015143603133159269,0.17679470902359948
atr_ratio_20_60,5,0.15674412918037925,0.1766862426827843,-0.06765919836295117,0.1625482935049806,1.0797492615217956,1.003630215996051,1.0690448403994042,0.9961672292152621,0.07611904552574456,0.015104166666666667,0.1766862426827843
m5_afternoon_return_std_5,5,0.15930198276107127,0.1696495902433309,-0.08792151108733733,0.1764700439965989,0.01090051348803138,0.008452928204301616,0.010561196802102329,0.008116080681316406,0.002447585283729764,0.8390625,0.1764700439965989
m5_last_hour_volume_share_std_5,3,0.1512948278018888,0.17637511620590876,-0.03720746909327439,0.12323384443850699,0.022523652242656428,0.01942973501786246,0.02166960808664005,0.01885280112151631,0.0030939172247939663,0.8381893860561914,0.17637511620590876
breakout_high_prior_120,3,-0.08584344435041785,-0.176352470522903,0.0024125061582496695,-0.10354872181061732,-0.09641049860560343,-0.0769192514405183,-0.08912132110496007,-0.07210484320546577,-0.01949124716508513,0.031217481789802288,0.176352470522903
m5_intraday_range,5,0.1218117835805044,0.17628797326710857,0.0030311686979321087,0.13717994626561086,0.033491730204239546,0.028373531846171172,0.0326730591140862,0.02621145750382802,0.0051181983580683744,0.8380208333333333,0.17628797326710857
m5_intraday_trend_consistency_mean_5,10,0.09625093082979928,0.07374495036348604,-0.17596731530111037,0.14488681026440262,0.5200476889214967,0.4977798334875116,0.5210384248967928,0.5032001383843626,0.022267855433985073,0.8412532637075718,0.17596731530111037
m5_positive_bar_ratio_mean_5,10,0.09625093082979928,0.07374495036348604,-0.17596731530111037,0.14488681026440262,0.5200476889214967,0.4977798334875116,0.5210384248967928,0.5032001383843626,0.022267855433985073,0.8412532637075718,0.17596731530111037
m5_negative_bar_ratio_mean_5,10,-0.09220155033718816,-0.06223039581470194,0.1757510491849964,-0.13620214511398804,0.4797322083639032,0.5011563367252544,0.4786440139726898,0.4954506140806089,-0.021424128361351213,0.8412532637075718,0.1757510491849964
m5_negative_bar_ratio_std_5,20,0.14930308838661208,0.12468778850334757,-0.13010579829346755,0.1757310699959412,0.10314868146652924,0.09205131090949364,0.10385100664463662,0.09282382054037361,0.011097370557035593,0.8456692913385827,0.1757310699959412
bear_regime_ma60,10,0.02296773443625947,0.1757038071115335,-0.03525459349502727,0.1076513768661359,0.40879478827361565,0.27577937649880097,0.3693107932379714,0.2673611111111111,0.13301541177481468,0.0,0.1757038071115335
bull_regime_ma60,10,-0.023130609102588746,-0.1757038071115335,0.035254593495027284,-0.1076513768661359,0.5912052117263844,0.7242206235011991,0.6306892067620286,0.7326388888888888,-0.13301541177481468,0.0,0.1757038071115335
m5_intraday_range_std_5,5,0.13752673775018098,0.17562223094026763,-0.051618853758854354,0.1396295112738478,0.013038847027070513,0.009998595740619362,0.0123973250733643,0.00956034653345882,0.0030402512864511518,0.8390625,0.17562223094026763
m5_intraday_volatility,3,0.04173239455157655,0.17557624564628607,0.039179195111297124,0.08113279476423504,0.0021995657743581185,0.0020023193356604294,0.002085787740531612,0.0018944087713684897,0.00019724643869768917,0.8371488033298647,0.17557624564628607
close_position_120,10,-0.07058259594645123,-0.17552098807361644,0.059372814230626646,-0.13931578217069748,0.6673376880890334,0.7492625929448047,0.6859953696251403,0.7562140681889341,-0.08192490485577131,0.03080939947780679,0.17552098807361644
breakout_high_120,5,-0.12399401792879637,-0.1752452521702604,0.05089465045199069,-0.12517888116198217,-0.09619905455122302,-0.07153075291824648,-0.08937501370011863,-0.06949653666364736,-0.024668301632976536,0.030729166666666665,0.1752452521702604
trend_vol_regime,5,-0.04511827441854103,-0.17523471258579035,0.022163984391555588,-0.12456765033976865,0.015651438240270727,0.23125,0.07493188010899182,0.2779069767441861,-0.21559856175972927,0.0,0.17523471258579035
downside_return_sum_20,20,-0.25488711020262905,-0.1744319151274405,0.05021063491834633,-0.13000931346524847,-0.13473496315182695,-0.10900611921645374,-0.12974222907958596,-0.10657354395784538,-0.02572884393537321,0.004724409448818898,0.1744319151274405
drawdown_120,3,-0.08184247732744482,-0.17319843273690122,-0.0008457547649009623,-0.10110509903572304,-0.09306247515057711,-0.07459421082694859,-0.08602325532745703,-0.06965223469293869,-0.018468264323628525,0.030697190426638918,0.17319843273690122
close_position_120,5,-0.046902445945326235,-0.17316473424474982,0.05432126508346925,-0.13050936438365346,0.6644396015101633,0.7437617913288748,0.6838261104559354,0.7503232564319876,-0.07932218981871142,0.030729166666666665,0.17316473424474982
up_volume_ratio_60,20,-0.1252332871499595,-0.14022704023982754,0.10598521001711157,-0.17273334189125905,0.5680208170267586,0.5922385107674804,0.5690738196864059,0.5914507797596756,-0.024217693740721802,0.015223097112860892,0.17273334189125905
breakout_high_prior_120,5,-0.12227611721722677,-0.17234446421870128,0.0518529594101042,-0.1237459662838837,-0.09531341511694423,-0.07041653117138884,-0.08847903020366281,-0.06850187212483269,-0.024896883945555393,0.03125,0.17234446421870128
breakout_high_120,10,-0.15654730025005584,-0.1722825052374599,0.04586233017530159,-0.10740557497970042,-0.09454466341180563,-0.07103229331566008,-0.0869501461081206,-0.06986296868001668,-0.023512370096145555,0.03080939947780679,0.1722825052374599
m5_low_to_close_recovery,10,0.16107616003134215,0.17180979326556986,-0.09344753915797667,0.15406491665472724,0.018952061877203358,0.012821002606918548,0.01861942469116574,0.013210831771110324,0.00613105927028481,0.8402088772845953,0.17180979326556986
drawdown_120,5,-0.11921643906904067,-0.17179897076227216,0.047475367243606174,-0.12140259522082084,-0.09224579890157841,-0.0683139311823951,-0.0854685939640673,-0.06614203156267409,-0.02393186771918332,0.030729166666666665,0.17179897076227216
bear_high_vol_regime,20,0.15903281582770096,0.1716304508574399,-0.047173942620653324,0.1366938152315566,0.1892744479495268,0.08985507246376812,0.17662007623888182,0.0796812749003984,0.09941937548575869,0.0,0.1716304508574399
volatility_10,20,0.28445961959427646,0.17144588729953,-0.08888124870573949,0.12585550399330658,0.017803269833150892,0.014274943510526081,0.017249797159929105,0.014719331908030358,0.0035283263226248106,0.0026246719160104987,0.17144588729953
