date,trade_date,strategy,final_position,signal,buy_hold_return,strategy_return,active_return,turnover,transaction_cost,missed_upside,avoided_downside,gross_position_timing_contribution,net_position_timing_contribution,defensive_day,pred_big_up_prob,pred_big_down_prob,pred_tail_score
2025-03-14,2025-03-17,ml_big_up_index_enhancement,0.97,ADJUST,0.0103166043055609,0.010007106176394073,-0.0003094981291668266,0.0,0.0,0.00030949812916682726,-0.0,-0.00030949812916682726,-0.00030949812916682726,True,0.194422601792518,0.418508520727113,-0.2240859189345949
2025-03-17,2025-03-18,ml_big_up_index_enhancement,0.97,ADJUST,0.0086156073377205,0.008357139117588884,-0.0002584682201316156,0.0,0.0,0.0002584682201316152,-0.0,-0.0002584682201316152,-0.0002584682201316152,True,0.1696000392050322,0.4526701018662777,-0.2830700626612454
2025-03-18,2025-03-19,ml_big_up_index_enhancement,0.97,ADJUST,-0.0047189824510723,-0.004577412977540131,0.00014156947353216945,0.0,0.0,0.0,0.00014156947353216912,0.00014156947353216912,0.00014156947353216912,True,0.1355158700465486,0.4964565181984287,-0.36094064815188
2025-03-19,2025-03-20,ml_big_up_index_enhancement,0.97,ADJUST,0.0038774367195524,0.0037611136179658278,-0.00011632310158657226,0.0,0.0,0.0001163231015865721,-0.0,-0.0001163231015865721,-0.0001163231015865721,True,0.1439468038617561,0.5227734447230025,-0.3788266408612464
2025-03-20,2025-03-21,ml_big_up_index_enhancement,0.97,ADJUST,-0.0127800001355249,-0.012396600131459153,0.00038340000406574676,0.0,0.0,0.0,0.00038340000406574735,0.00038340000406574735,0.00038340000406574735,True,0.111799255468168,0.5098093890376089,-0.3980101335694408
2025-03-21,2025-03-24,ml_big_up_index_enhancement,0.97,ADJUST,-0.0394906936039261,-0.038305972795808316,0.0011847208081177812,0.0,0.0,0.0,0.001184720808117784,0.001184720808117784,0.001184720808117784,True,0.1455057287541457,0.4847260936946635,-0.3392203649405177
2025-03-24,2025-03-25,ml_big_up_index_enhancement,0.97,ADJUST,-0.0022772477697979,-0.002208930336703963,6.831743309393705e-05,0.0,0.0,0.0,6.831743309393706e-05,6.831743309393706e-05,6.831743309393706e-05,True,0.2792819182280629,0.5206451398559221,-0.2413632216278591
2025-03-25,2025-03-26,ml_big_up_index_enhancement,0.97,ADJUST,0.023853465091238,0.02313786113850086,-0.0007156039527371413,0.0,0.0,0.0007156039527371407,-0.0,-0.0007156039527371407,-0.0007156039527371407,True,0.2390654499173687,0.5344136717482215,-0.2953482218308528
2025-03-26,2025-03-27,ml_big_up_index_enhancement,0.97,ADJUST,-0.0070515810092341,-0.006840033578957076,0.0002115474302770235,0.0,0.0,0.0,0.00021154743027702318,0.00021154743027702318,0.00021154743027702318,True,0.2156983959767365,0.5348197483526227,-0.3191213523758861
2025-03-27,2025-03-28,ml_big_up_index_enhancement,0.97,ADJUST,-0.0223241963665056,-0.02165447047551043,0.0006697258909951695,0.0,0.0,0.0,0.0006697258909951686,0.0006697258909951686,0.0006697258909951686,True,0.2240880520978468,0.5526277299116437,-0.3285396778137969
2025-03-28,2025-03-31,ml_big_up_index_enhancement,0.92,ADJUST,-0.0125219187624606,-0.011570165261463752,0.0009517535009968478,0.04999999999999993,4.9999999999999935e-05,0.0,0.0010017535009968475,0.0010017535009968475,0.0009517535009968476,True,0.2248430928784018,0.5256984147016038,-0.3008553218232019
2025-03-31,2025-04-01,ml_big_up_index_enhancement,0.92,ADJUST,0.0209536921942994,0.019277396818755448,-0.0016762953755439514,0.0,0.0,0.0016762953755439511,-0.0,-0.0016762953755439511,-0.0016762953755439511,True,0.3242318224596835,0.4776698155399837,-0.1534379930803001
2025-04-01,2025-04-02,ml_big_up_index_enhancement,0.97,ADJUST,0.0041671531124989,0.003992138519123933,-0.0001750145933749666,0.04999999999999993,4.9999999999999935e-05,0.00012501459337496711,-0.0,-0.00012501459337496711,-0.00017501459337496706,True,0.2832461281407975,0.480470419991018,-0.1972242918502205
2025-04-02,2025-04-03,ml_big_up_index_enhancement,0.97,ADJUST,0.0008826460399562,0.0008561666587575139,-2.647938119868605e-05,0.0,0.0,2.6479381198686022e-05,-0.0,-2.6479381198686022e-05,-2.6479381198686022e-05,True,0.2178622866742056,0.4928371331296037,-0.274974846455398
2025-04-03,2025-04-07,ml_big_up_index_enhancement,0.97,ADJUST,-0.130879117753039,-0.12695274422044783,0.003926373532591176,0.0,0.0,0.0,0.003926373532591174,0.003926373532591174,0.003926373532591174,True,0.2677710756980437,0.4832820944977803,-0.2155110187997366
2025-04-07,2025-04-08,ml_big_up_index_enhancement,0.88,ADJUST,0.0096502401649651,0.008402211345169289,-0.001248028819795811,0.08999999999999997,8.999999999999997e-05,0.001158028819795812,-0.0,-0.001158028819795812,-0.001248028819795812,True,0.5684018548210398,0.3820404122860628,0.1863614425349769
2025-04-08,2025-04-09,ml_big_up_index_enhancement,0.88,ADJUST,0.0344741882586225,0.0303372856675878,-0.004136902591034702,0.0,0.0,0.0041369025910347,-0.0,-0.0041369025910347,-0.0041369025910347,True,0.5449000007929891,0.3358844660094508,0.2090155347835382
2025-04-09,2025-04-10,ml_big_up_index_enhancement,0.88,ADJUST,0.0359420456385373,0.03162900016191282,-0.0043130454766244775,0.0,0.0,0.004313045476624476,-0.0,-0.004313045476624476,-0.004313045476624476,True,0.5516704206992713,0.3355406548307453,0.2161297658685259
2025-04-10,2025-04-11,ml_big_up_index_enhancement,0.88,ADJUST,0.0074694026746662,0.006573074353706256,-0.0008963283209599436,0.0,0.0,0.0008963283209599439,-0.0,-0.0008963283209599439,-0.0008963283209599439,True,0.5682742328458461,0.3026013524361641,0.2656728804096819
2025-04-11,2025-04-14,ml_big_up_index_enhancement,0.88,ADJUST,0.0268836576187043,0.023657618704459784,-0.0032260389142445174,0.0,0.0,0.003226038914244516,-0.0,-0.003226038914244516,-0.003226038914244516,True,0.5461842987826003,0.2803348364557325,0.2658494623268678
2025-04-14,2025-04-15,ml_big_up_index_enhancement,0.88,ADJUST,0.0072077428409911,0.006342813700072168,-0.0008649291409189323,0.0,0.0,0.000864929140918932,-0.0,-0.000864929140918932,-0.000864929140918932,True,0.5906084289372076,0.1924495917638864,0.398158837173321
2025-04-15,2025-04-16,ml_big_up_index_enhancement,0.88,ADJUST,-0.0199346800532236,-0.017542518446836766,0.0023921616063868334,0.0,0.0,0.0,0.0023921616063868317,0.0023921616063868317,0.0023921616063868317,True,0.6064784435383591,0.1588762502331332,0.4476021933052259
2025-04-16,2025-04-17,ml_big_up_index_enhancement,0.88,ADJUST,0.0125422724692059,0.011037199772901192,-0.001505072696304708,0.0,0.0,0.001505072696304708,-0.0,-0.001505072696304708,-0.001505072696304708,True,0.6181282447900024,0.2558772665998342,0.3622509781901681
2025-04-17,2025-04-18,ml_big_up_index_enhancement,0.88,ADJUST,-0.0010824225787497,-0.0009525318692997361,0.00012989070944996396,0.0,0.0,0.0,0.000129890709449964,0.000129890709449964,0.000129890709449964,True,0.6398584272470175,0.1776981716528125,0.4621602555942049
2025-04-18,2025-04-21,ml_big_up_index_enhancement,0.88,ADJUST,0.0131568992573465,0.01157807134646492,-0.00157882791088158,0.0,0.0,0.00157882791088158,-0.0,-0.00157882791088158,-0.00157882791088158,True,0.6433861546238991,0.205585885381729,0.4378002692421701
2025-04-21,2025-04-22,ml_big_up_index_enhancement,0.88,ADJUST,0.0054391551724968,0.004786456551797184,-0.000652698620699616,0.0,0.0,0.000652698620699616,-0.0,-0.000652698620699616,-0.000652698620699616,True,0.6224745382697495,0.122095220509256,0.5003793177604935
2025-04-22,2025-04-23,ml_big_up_index_enhancement,0.88,ADJUST,0.007194606560676,0.00633125377339488,-0.00086335278728112,0.0,0.0,0.0008633527872811199,-0.0,-0.0008633527872811199,-0.0008633527872811199,True,0.6218984344272381,0.1799595879012294,0.4419388465260087
2025-04-23,2025-04-24,ml_big_up_index_enhancement,0.88,ADJUST,-0.0078116265738025,-0.0068742313849462,0.0009373951888563001,0.0,0.0,0.0,0.0009373951888562999,0.0009373951888562999,0.0009373951888562999,True,0.6037754106558151,0.19464049627067,0.409134914385145
2025-04-24,2025-04-25,ml_big_up_index_enhancement,0.88,ADJUST,-0.0007767642017189,-0.000683552497512632,9.3211704206268e-05,0.0,0.0,0.0,9.3211704206268e-05,9.3211704206268e-05,9.3211704206268e-05,True,0.6185663590472494,0.2047634119598704,0.4138029470873789
2025-04-25,2025-04-28,ml_big_up_index_enhancement,0.88,ADJUST,-0.0125554534526897,-0.011048799038366936,0.0015066544143227632,0.0,0.0,0.0,0.0015066544143227639,0.0015066544143227639,0.0015066544143227639,True,0.57067802431335,0.1692029313993245,0.4014750929140255
2025-04-28,2025-04-29,ml_big_up_index_enhancement,0.88,ADJUST,0.0213044090990821,0.01874788000719225,-0.0025565290918898517,0.0,0.0,0.0025565290918898517,-0.0,-0.0025565290918898517,-0.0025565290918898517,True,0.6045582346564363,0.2152457581962607,0.3893124764601756
2025-04-29,2025-04-30,ml_big_up_index_enhancement,0.88,ADJUST,0.0135347325647234,0.011910564656956594,-0.0016241679077668072,0.0,0.0,0.001624167907766808,-0.0,-0.001624167907766808,-0.001624167907766808,True,0.5470374015976034,0.2034472684185325,0.3435901331790709
2025-04-30,2025-05-06,ml_big_up_index_enhancement,0.88,ADJUST,0.0311139279133363,0.027380256563735942,-0.0037336713496003565,0.0,0.0,0.0037336713496003556,-0.0,-0.0037336713496003556,-0.0037336713496003556,True,0.5230298155293834,0.2406157259487759,0.2824140895806074
2025-05-06,2025-05-07,ml_big_up_index_enhancement,0.88,ADJUST,0.0120836842943974,0.010633642179069711,-0.0014500421153276887,0.0,0.0,0.0014500421153276878,-0.0,-0.0014500421153276878,-0.0014500421153276878,True,0.5337667966059434,0.2419179190545676,0.2918488775513758
2025-05-07,2025-05-08,ml_big_up_index_enhancement,0.88,ADJUST,0.0173445379663412,0.015263193410380257,-0.0020813445559609445,0.0,0.0,0.002081344555960944,-0.0,-0.002081344555960944,-0.002081344555960944,True,0.549602990888905,0.2751829082991507,0.2744200825897542
2025-05-08,2025-05-09,ml_big_up_index_enhancement,0.97,ADJUST,-0.0064383613132311,-0.006335210473834166,0.00010315083939693367,0.08999999999999997,8.999999999999997e-05,0.0,0.00019315083939693318,0.00019315083939693318,0.00010315083939693321,True,0.3082145721170509,0.4509176540558842,-0.1427030819388333
2025-05-09,2025-05-12,ml_big_up_index_enhancement,0.97,ADJUST,0.0098603177287666,0.009564508196903602,-0.0002958095318629974,0.0,0.0,0.00029580953186299826,-0.0,-0.00029580953186299826,-0.00029580953186299826,True,0.3089810150893226,0.3980678108874868,-0.0890867957981642
2025-05-12,2025-05-13,ml_big_up_index_enhancement,0.97,ADJUST,-0.0016504777350773,-0.001600963403024981,4.9514332052319086e-05,0.0,0.0,0.0,4.9514332052319045e-05,4.9514332052319045e-05,4.9514332052319045e-05,True,0.2300235868395807,0.4091853780887235,-0.1791617912491427
2025-05-13,2025-05-14,ml_big_up_index_enhancement,0.97,ADJUST,-0.0020394694730707,-0.0019782853888785793,6.118408419212087e-05,0.0,0.0,0.0,6.118408419212106e-05,6.118408419212106e-05,6.118408419212106e-05,True,0.2209800166324645,0.4092860034120704,-0.1883059867796059
2025-05-14,2025-05-15,ml_big_up_index_enhancement,0.97,ADJUST,0.0035498247204925,0.0034433299788777247,-0.00010649474161477518,0.0,0.0,0.0001064947416147751,-0.0,-0.0001064947416147751,-0.0001064947416147751,True,0.2051025506205832,0.3982751786133897,-0.1931726279928065
2025-05-15,2025-05-16,ml_big_up_index_enhancement,0.97,ADJUST,0.006153303654075,0.005968704544452749,-0.00018459910962225021,0.0,0.0,0.00018459910962225016,-0.0,-0.00018459910962225016,-0.00018459910962225016,True,0.171958071928256,0.4302910022674418,-0.2583329303391858
2025-05-16,2025-05-19,ml_big_up_index_enhancement,0.97,ADJUST,0.0162836340059404,0.015795124985762188,-0.0004885090201782114,0.0,0.0,0.0004885090201782124,-0.0,-0.0004885090201782124,-0.0004885090201782124,True,0.1462394219601546,0.4339616898737556,-0.287722267913601
2025-05-19,2025-05-20,ml_big_up_index_enhancement,0.97,ADJUST,0.0173396326454955,0.016819443666130637,-0.0005201889793648648,0.0,0.0,0.0005201889793648656,-0.0,-0.0005201889793648656,-0.0005201889793648656,True,0.1619978006008851,0.4441174087849967,-0.2821196081841116
2025-05-20,2025-05-21,ml_big_up_index_enhancement,0.97,ADJUST,-0.0076629570073578,-0.007433068297137066,0.00022988871022073393,0.0,0.0,0.0,0.0002298887102207342,0.0002298887102207342,0.0002298887102207342,True,0.1446378667843747,0.4532305491361351,-0.3085926823517604
2025-05-21,2025-05-22,ml_big_up_index_enhancement,0.97,ADJUST,-0.014658599384279,-0.014218841402750631,0.0004397579815283697,0.0,0.0,0.0,0.0004397579815283704,0.0004397579815283704,0.0004397579815283704,True,0.14601917809969,0.4487948024482859,-0.3027756243485959
2025-05-22,2025-05-23,ml_big_up_index_enhancement,0.97,ADJUST,-0.0095270492797835,-0.009241237801389994,0.00028581147839350576,0.0,0.0,0.0,0.0002858114783935052,0.0002858114783935052,0.0002858114783935052,True,0.1843249491957169,0.4955408036220626,-0.3112158544263457
2025-05-23,2025-05-26,ml_big_up_index_enhancement,0.97,ADJUST,0.0127097046579645,0.012328413518225565,-0.0003812911397389346,0.0,0.0,0.00038129113973893534,-0.0,-0.00038129113973893534,-0.00038129113973893534,True,0.2898019003680153,0.4961554297134293,-0.206353529345414
2025-05-26,2025-05-27,ml_big_up_index_enhancement,0.97,ADJUST,0.0096232565272897,0.009334558831471008,-0.0002886976958186918,0.0,0.0,0.00028869769581869127,-0.0,-0.00028869769581869127,-0.00028869769581869127,True,0.2213396903192853,0.5545673591109972,-0.3332276687917118
2025-05-27,2025-05-28,ml_big_up_index_enhancement,0.97,ADJUST,-0.0042576316442587,-0.004129902694930939,0.00012772894932776106,0.0,0.0,0.0,0.00012772894932776112,0.00012772894932776112,0.00012772894932776112,True,0.1769952854575243,0.5778380394498346,-0.4008427539923103
2025-05-28,2025-05-29,ml_big_up_index_enhancement,0.97,ADJUST,0.0200663506701674,0.01946436015006238,-0.0006019905201050217,0.0,0.0,0.0006019905201050226,-0.0,-0.0006019905201050226,-0.0006019905201050226,True,0.2080934713506123,0.558924887359926,-0.3508314160093136
2025-05-29,2025-05-30,ml_big_up_index_enhancement,0.97,ADJUST,-0.0111112281329976,-0.010777891289007671,0.00033333684398992834,0.0,0.0,0.0,0.0003333368439899283,0.0003333368439899283,0.0003333368439899283,True,0.2041360292486488,0.5673392437891684,-0.3632032145405196
2025-05-30,2025-06-03,ml_big_up_index_enhancement,0.97,ADJUST,0.0123990883336528,0.012027115683643216,-0.0003719726500095843,0.0,0.0,0.00037197265000958433,-0.0,-0.00037197265000958433,-0.00037197265000958433,True,0.1515128638700976,0.6072095647694925,-0.4556967008993948
2025-06-03,2025-06-04,ml_big_up_index_enhancement,0.97,ADJUST,0.0130509519431252,0.012659423384831442,-0.0003915285582937571,0.0,0.0,0.0003915285582937563,-0.0,-0.0003915285582937563,-0.0003915285582937563,True,0.141796652272718,0.6261070200332077,-0.4843103677604897
2025-06-04,2025-06-05,ml_big_up_index_enhancement,0.97,ADJUST,0.0011422779930798,0.001108009653287406,-3.4268339792393934e-05,0.0,0.0,3.426833979239403e-05,-0.0,-3.426833979239403e-05,-3.426833979239403e-05,True,0.1113090253413984,0.6117071773080044,-0.5003981519666059
2025-06-05,2025-06-06,ml_big_up_index_enhancement,0.97,ADJUST,0.0101940901660431,0.009888267461061808,-0.0003058227049812928,0.0,0.0,0.0003058227049812933,-0.0,-0.0003058227049812933,-0.0003058227049812933,True,0.1037325331702369,0.6331263836106172,-0.5293938504403802
2025-06-06,2025-06-09,ml_big_up_index_enhancement,0.97,ADJUST,0.0139457612360818,0.013527388398999345,-0.0004183728370824539,0.0,0.0,0.0004183728370824543,-0.0,-0.0004183728370824543,-0.0004183728370824543,True,0.0772788339560345,0.5387661908320979,-0.4614873568760633
2025-06-09,2025-06-10,ml_big_up_index_enhancement,0.97,ADJUST,-0.0080405226137166,-0.007799306935305101,0.00024121567841149834,0.0,0.0,0.0,0.0002412156784114982,0.0002412156784114982,0.0002412156784114982,True,0.0868593951349418,0.5497827937425424,-0.4629233986076005
2025-06-10,2025-06-11,ml_big_up_index_enhancement,0.97,ADJUST,0.0076912240010289,0.007460487280998033,-0.000230736720030867,0.0,0.0,0.0002307367200308672,-0.0,-0.0002307367200308672,-0.0002307367200308672,True,0.0964772721054202,0.5498528516828712,-0.453375579577451
2025-06-11,2025-06-12,ml_big_up_index_enhancement,0.97,ADJUST,0.002909556556025,0.00282226985934425,-8.72866966807502e-05,0.0,0.0,8.728669668075008e-05,-0.0,-8.728669668075008e-05,-8.728669668075008e-05,True,0.0622250335340829,0.5861263123628907,-0.5239012788288078
2025-06-12,2025-06-13,ml_big_up_index_enhancement,0.97,ADJUST,-0.016537975118287,-0.016041835864738393,0.0004961392535486088,0.0,0.0,0.0,0.0004961392535486105,0.0004961392535486105,0.0004961392535486105,True,0.0530216329273384,0.5763804189169068,-0.5233587859895683
2025-06-13,2025-06-16,ml_big_up_index_enhancement,0.97,ADJUST,0.0136155597005727,0.013207092909555518,-0.000408466791017182,0.0,0.0,0.00040846679101718135,-0.0,-0.00040846679101718135,-0.00040846679101718135,True,0.0921771794435481,0.5750732114449362,-0.482896032001388
2025-06-16,2025-06-17,ml_big_up_index_enhancement,0.97,ADJUST,-0.0029143292584066,-0.002826899380654402,8.742987775219816e-05,0.0,0.0,0.0,8.742987775219808e-05,8.742987775219808e-05,8.742987775219808e-05,True,0.094141041139212,0.5743899149913572,-0.4802488738521451
2025-06-17,2025-06-18,ml_big_up_index_enhancement,0.97,ADJUST,-0.005878216046798,-0.00570186956539406,0.00017634648140394012,0.0,0.0,0.0,0.00017634648140394014,0.00017634648140394014,0.00017634648140394014,True,0.0782179276407497,0.5936660831331657,-0.515448155492416
2025-06-18,2025-06-19,ml_big_up_index_enhancement,0.97,ADJUST,-0.0226950238604439,-0.02201417314463058,0.0006808507158133185,0.0,0.0,0.0,0.0006808507158133176,0.0006808507158133176,0.0006808507158133176,True,0.0706634182718448,0.5994603693592325,-0.5287969510873878
2025-06-19,2025-06-20,ml_big_up_index_enhancement,0.97,ADJUST,-0.0027008707222265,-0.002619844600559705,8.102612166679523e-05,0.0,0.0,0.0,8.102612166679508e-05,8.102612166679508e-05,8.102612166679508e-05,True,0.1314160542172412,0.6718015548051585,-0.5403855005879172
2025-06-20,2025-06-23,ml_big_up_index_enhancement,0.97,ADJUST,0.0253407257768463,0.02458050400354091,-0.0007602217733053904,0.0,0.0,0.0007602217733053897,-0.0,-0.0007602217733053897,-0.0007602217733053897,True,0.119162596973341,0.6980119389313731,-0.5788493419580321
2025-06-23,2025-06-24,ml_big_up_index_enhancement,0.97,ADJUST,0.0265537058367415,0.025757094661639255,-0.0007966111751022444,0.0,0.0,0.0007966111751022457,-0.0,-0.0007966111751022457,-0.0007966111751022457,True,0.130604735391254,0.6422154859063779,-0.5116107505151238
2025-06-24,2025-06-25,ml_big_up_index_enhancement,0.97,ADJUST,0.0057497379235573,0.0055772457858505806,-0.00017249213770671908,0.0,0.0,0.00017249213770671913,-0.0,-0.00017249213770671913,-0.00017249213770671913,True,0.1812603618646282,0.5552478365345713,-0.3739874746699431
2025-06-25,2025-06-26,ml_big_up_index_enhancement,0.97,ADJUST,0.0020549017431987,0.001993254690902739,-6.164705229596114e-05,0.0,0.0,6.164705229596106e-05,-0.0,-6.164705229596106e-05,-6.164705229596106e-05,True,0.1563928953633326,0.5866327857349012,-0.4302398903715685
2025-06-26,2025-06-27,ml_big_up_index_enhancement,0.97,ADJUST,0.0085250868131085,0.008269334208715244,-0.00025575260439325564,0.0,0.0,0.0002557526043932552,-0.0,-0.0002557526043932552,-0.0002557526043932552,True,0.1279521526425915,0.5927320572149258,-0.4647799045723343
2025-06-27,2025-06-30,ml_big_up_index_enhancement,0.97,ADJUST,0.0153766213394248,0.014915322699242057,-0.00046129864018274423,0.0,0.0,0.00046129864018274445,-0.0,-0.00046129864018274445,-0.00046129864018274445,True,0.1019211380787722,0.5780769598671072,-0.4761558217883349
2025-06-30,2025-07-01,ml_big_up_index_enhancement,0.97,ADJUST,0.006206586242389,0.00602038865511733,-0.00018619758727167045,0.0,0.0,0.00018619758727167018,-0.0,-0.00018619758727167018,-0.00018619758727167018,True,0.1059554578319803,0.6007373904438507,-0.4947819326118703
2025-07-01,2025-07-02,ml_big_up_index_enhancement,0.97,ADJUST,0.0024891997136555,0.0024145237222458348,-7.467599140966504e-05,0.0,0.0,7.467599140966506e-05,-0.0,-7.467599140966506e-05,-7.467599140966506e-05,True,0.1021796044170175,0.6247162465489514,-0.522536642131934
2025-07-02,2025-07-03,ml_big_up_index_enhancement,0.97,ADJUST,0.0064229211177222,0.006230233484190534,-0.0001926876335316659,0.0,0.0,0.00019268763353166618,-0.0,-0.00019268763353166618,-0.00019268763353166618,True,0.1064112255042268,0.621444466031667,-0.5150332405274403
2025-07-03,2025-07-04,ml_big_up_index_enhancement,0.97,ADJUST,-0.0117594915760419,-0.011406706828760643,0.0003527847472812578,0.0,0.0,0.0,0.0003527847472812573,0.0003527847472812573,0.0003527847472812573,True,0.0702925747444503,0.6056261411374476,-0.5353335663929972
2025-07-04,2025-07-07,ml_big_up_index_enhancement,0.97,ADJUST,0.0166730507525201,0.016172859229944495,-0.0005001915225756048,0.0,0.0,0.0005001915225756034,-0.0,-0.0005001915225756034,-0.0005001915225756034,True,0.2422824737828728,0.5903533439013318,-0.3480708701184589
2025-07-07,2025-07-08,ml_big_up_index_enhancement,0.97,ADJUST,0.0080615998621689,0.007819751866303832,-0.0002418479958650674,0.0,0.0,0.0002418479958650672,-0.0,-0.0002418479958650672,-0.0002418479958650672,True,0.1338646772613838,0.6328152229579489,-0.498950545696565
2025-07-08,2025-07-09,ml_big_up_index_enhancement,0.97,ADJUST,0.001250842816387,0.00121331753189539,-3.7525284491610016e-05,0.0,0.0,3.752528449161003e-05,-0.0,-3.752528449161003e-05,-3.752528449161003e-05,True,0.124403564528716,0.6160279263275329,-0.4916243617988168
2025-07-09,2025-07-10,ml_big_up_index_enhancement,0.97,ADJUST,0.0037478404898079,0.003635405275113663,-0.00011243521469423692,0.0,0.0,0.0001124352146942371,-0.0,-0.0001124352146942371,-0.0001124352146942371,True,0.1288698556623679,0.5955042291892375,-0.4666343735268695
2025-07-10,2025-07-11,ml_big_up_index_enhancement,0.97,ADJUST,0.000194354379047,0.00018852374767559,-5.830631371410005e-06,0.0,0.0,5.830631371410005e-06,-0.0,-5.830631371410005e-06,-5.830631371410005e-06,True,0.1250616883729881,0.6051268448225952,-0.480065156449607
2025-07-11,2025-07-14,ml_big_up_index_enhancement,0.97,ADJUST,0.0132845299686663,0.01288599406960631,-0.00039853589905998986,0.0,0.0,0.00039853589905998937,-0.0,-0.00039853589905998937,-0.00039853589905998937,True,0.0988647461949666,0.5778972135795775,-0.4790324673846108
2025-07-14,2025-07-15,ml_big_up_index_enhancement,0.97,ADJUST,-0.0143789909628834,-0.013947621233996897,0.0004313697288865024,0.0,0.0,0.0,0.00043136972888650234,0.00043136972888650234,0.00043136972888650234,True,0.0822235439556105,0.5954371562101108,-0.5132136122545004
2025-07-15,2025-07-16,ml_big_up_index_enhancement,0.97,ADJUST,0.0125532953803499,0.012176696518939403,-0.0003765988614104973,0.0,0.0,0.0003765988614104973,-0.0,-0.0003765988614104973,-0.0003765988614104973,True,0.2137133211738382,0.5932174715801395,-0.3795041504063012
2025-07-16,2025-07-17,ml_big_up_index_enhancement,0.97,ADJUST,0.007595647699411,0.00736777826842867,-0.00022786943098233002,0.0,0.0,0.0002278694309823302,-0.0,-0.0002278694309823302,-0.0002278694309823302,True,0.1237558697319194,0.6182843769511815,-0.494528507219262
2025-07-17,2025-07-18,ml_big_up_index_enhancement,0.97,ADJUST,0.0044724228099064,0.004338250125609208,-0.00013417268429719194,0.0,0.0,0.00013417268429719213,-0.0,-0.00013417268429719213,-0.00013417268429719213,True,0.0821472183638849,0.6602826488625285,-0.5781354304986436
2025-07-18,2025-07-21,ml_big_up_index_enhancement,0.97,ADJUST,0.0186151034811354,0.018056650376701337,-0.0005584531044340625,0.0,0.0,0.0005584531044340625,-0.0,-0.0005584531044340625,-0.0005584531044340625,True,0.0566520025443992,0.6703366463044892,-0.6136846437600899
2025-07-21,2025-07-22,ml_big_up_index_enhancement,0.97,ADJUST,0.0003960729634502,0.000384190774546694,-1.1882188903506016e-05,0.0,0.0,1.1882188903506011e-05,-0.0,-1.1882188903506011e-05,-1.1882188903506011e-05,True,0.0787800426416085,0.6831137042216174,-0.6043336615800089
2025-07-22,2025-07-23,ml_big_up_index_enhancement,0.97,ADJUST,-0.0033393108909187,-0.0032391315641911392,0.00010017932672756096,0.0,0.0,0.0,0.0001001793267275611,0.0001001793267275611,0.0001001793267275611,True,0.0562725764678797,0.6414227979934375,-0.5851502215255577
2025-07-23,2025-07-24,ml_big_up_index_enhancement,0.97,ADJUST,0.0130407038924387,0.012649482775665539,-0.0003912211167731612,0.0,0.0,0.00039122111677316137,-0.0,-0.00039122111677316137,-0.00039122111677316137,True,0.0767759410785471,0.670894478605936,-0.5941185375273889
2025-07-24,2025-07-25,ml_big_up_index_enhancement,0.97,ADJUST,0.0064940825777604,0.006299260100427588,-0.00019482247733281204,0.0,0.0,0.00019482247733281218,-0.0,-0.00019482247733281218,-0.00019482247733281218,True,0.0436754024400896,0.7008545689933582,-0.6571791665532685
2025-07-25,2025-07-28,ml_big_up_index_enhancement,0.97,ADJUST,0.0103464081092992,0.010036015866020223,-0.00031039224327897644,0.0,0.0,0.0003103922432789763,-0.0,-0.0003103922432789763,-0.0003103922432789763,True,0.0438272248650376,0.7101800599913258,-0.6663528351262882
2025-07-28,2025-07-29,ml_big_up_index_enhancement,0.97,ADJUST,-0.0030534670810076,-0.002961863068577372,9.160401243022819e-05,0.0,0.0,0.0,9.160401243022808e-05,9.160401243022808e-05,9.160401243022808e-05,True,0.04309096404466,0.7097891761905705,-0.6666982121459104
2025-07-29,2025-07-30,ml_big_up_index_enhancement,0.97,ADJUST,-0.0006073133124127,-0.000589093913040319,1.821939937238107e-05,0.0,0.0,0.0,1.8219399372381018e-05,1.8219399372381018e-05,1.8219399372381018e-05,True,0.0670307638672138,0.7027149639317903,-0.6356842000645765
2025-07-30,2025-07-31,ml_big_up_index_enhancement,0.97,ADJUST,-0.0135196192090671,-0.013114030632795088,0.0004055885762720129,0.0,0.0,0.0,0.00040558857627201336,0.00040558857627201336,0.00040558857627201336,True,0.0969930317668544,0.6729549803194704,-0.575961948552616
2025-07-31,2025-08-01,ml_big_up_index_enhancement,0.97,ADJUST,0.0172855768309005,0.016767009525973486,-0.0005185673049270152,0.0,0.0,0.0005185673049270155,-0.0,-0.0005185673049270155,-0.0005185673049270155,True,0.2324662994496559,0.5689817796788569,-0.3365154802292009
2025-08-01,2025-08-04,ml_big_up_index_enhancement,1.0,ADJUST,0.0145487479909744,0.0145187479909744,-3.0000000000000512e-05,0.030000000000000027,3.0000000000000028e-05,0.0,-0.0,0.0,-3.0000000000000028e-05,False,0.702827371894086,0.1797552623177343,0.5230721095763516
2025-08-04,2025-08-05,ml_big_up_index_enhancement,1.0,ADJUST,0.0134508476442096,0.0134508476442096,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,False,0.6805974363036327,0.1996191999841131,0.4809782363195196
2025-08-05,2025-08-06,ml_big_up_index_enhancement,1.0,ADJUST,0.0062169464830039,0.0062169464830039,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,False,0.663932476149601,0.2000204585658042,0.4639120175837967
